token	lemma	POS	morph	treated
ataindre	ataindre	VERinf	MORPH=empty	ataindre
;	;	PONfbl	MORPH=empty	;
Et	et	CONcoo	MORPH=empty	Et
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
si	si	ADVgen	DEGRE=-	si
pres	près	ADVgen	DEGRE=-	pres
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ot	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
plaindre	plaindre	VERinf	MORPH=empty	plaindre
De	de	PRE	MORPH=empty	De
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
destrece	destrece	NOMcom	NOMB.=s|GENRE=f|CAS=r	destrece
que	que2	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
sant	sentir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	sant
.	.	PONfrt	MORPH=empty	.
Mes	mais1	CONcoo	MORPH=empty	Mes
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	toz
jorz	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r	jorz
a	a3	PRE	TEMPS=pst	a
foïr	fuir	VERinf	MORPH=empty	foïr
entant	entendre	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|GENRE=m	entant
Et	et	CONcoo	MORPH=empty	Et
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
de	de	PRE	MORPH=empty	de
chacier	chacier	VERinf	MORPH=empty	chacier
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
esvertue	esvertüer	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|CAS=r	esvertue
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
crient	criembre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	crient
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
poinne	peine	NOMcom	NOMB.=s|GENRE=f|CAS=r	poinne
avoir	avoir	VERinf	MORPH=empty	avoir
perdue	perdre	VERppe	NOMB.=s|GENRE=f|CAS=r	perdue
Se	se	CONsub	MORPH=empty	Se
mort	morir	VERppe	TEMPS=pst|NOMB.=s|GENRE=m|CAS=r	mort
ou	o3	CONcoo	NOMB.=s|GENRE=m|CAS=r	ou
vif	vif	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	vif
ne	ne1	ADVneg	MORPH=empty	ne
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
retient	retenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	retient
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
des	de+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r	des
ranpones	rampone	NOMcom	NOMB.=p|GENRE=f|CAS=r	ranpones
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
sovient	sovenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	sovient
Que	que2	CONsub	MORPH=empty	Que
messire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	messire
Kex	Keu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Kex
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
dites	dire	VERppe	NOMB.=p|GENRE=f|CAS=r	dites
.	.	PONfrt	MORPH=empty	.
N'	ne1	ADVneg	MORPH=empty	N
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
promesse	promesse	NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	promesse
quites	quite	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	quites
Que	que2	PROrel	MORPH=empty	Que
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	son
cosin	cosin	NOMcom	NOMB.=s|GENRE=m|CAS=n	cosin
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
promise	prometre	VERppe	NOMB.=s|GENRE=f|CAS=r	promise
,	,	PONfbl	MORPH=empty	,
Ne	ne2	CONcoo	MORPH=empty	Ne
creüz	croire	VERppe	NOMB.=s|GENRE=m|CAS=n	creüz
n'	ne1	ADVneg	MORPH=empty	n
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
an	en1	PRE	MORPH=empty	an
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r	nule
guise	guise	NOMcom	NOMB.=s|GENRE=f|CAS=r	guise
S'	se	CONsub	GENRE=f	S
anseignes	enseigne	NOMcom	NOMB.=p|GENRE=f|CAS=n	anseignes
veraies	verai	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	veraies
n'	ne1	ADVneg	MORPH=empty	n
an	en2	PROadv	MORPH=empty	an
porte	porter	VERcjg	MODE=imp|TEMPS=pst|PERS.=3|NOMB.=s	porte
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
esperon	esperon	NOMcom	NOMB.=s|GENRE=m|CAS=r	esperon
jusqu'	jusque	PRE	MORPH=empty	jusqu
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r	porte
De	de	PRE	MORPH=empty	De
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r	chastel
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
en	en2	PROadv	MORPH=empty	en
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mené	mener	VERppe	NOMB.=s|GENRE=m|CAS=r	mené
;	;	PONfbl	MORPH=empty	;
Si	si	ADVgen	DEGRE=-	Si
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
anz	an	ADVgen	GENRE=m|CAS=r|DEGRE=-	anz
enbedui	ambedos	PROcar	NOMB.=p|GENRE=m|CAS=n	enbedui
antré	entrer	VERppe	NOMB.=s|GENRE=m|CAS=n	antré
.	.	PONfrt	MORPH=empty	.
Home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r	Home
ne	ne2	CONcoo	MORPH=empty	ne
fame	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r	fame
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
troverent	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	troverent
Es	en1+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r	Es
rues	rüe2	NOMcom	NOMB.=p|GENRE=f|CAS=r	rues
par	par	PRE	MORPH=empty	par
ou	où	PROrel	NOMB.=s|GENRE=f|CAS=i	ou
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
antrerent	entrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	antrerent
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	vindrent
anbedui	ambedos	PROcar	NOMB.=p|GENRE=m|CAS=n	anbedui
d'	de	PRE	MORPH=empty	d
eslés	eslais	NOMcom	NOMB.=p|GENRE=m|CAS=r	eslés
Parmi	parmi	PRE	MORPH=empty	Parmi
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r	porte
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
palés	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r	palés
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=n	porte
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
mout	mout	ADVgen	DEGRE=-	mout
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	haute
et	et	CONcoo	MORPH=empty	et
lee	lé	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	lee
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
si	si	ADVgen	DEGRE=-	si
estroite	estroit	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	estroite
antree	entree	NOMcom	NOMB.=s|GENRE=f|CAS=r	antree
Que	que4	CONsub	MORPH=empty	Que
dui	deus	DETcar	NOMB.=p|GENRE=m|CAS=n	dui
home	ome	NOMcom	NOMB.=p|GENRE=m|CAS=n	home
ne	ne2	CONcoo	MORPH=empty	ne
dui	deus	DETcar	TEMPS=psp|NOMB.=p|CAS=n	dui
cheval	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=n	cheval
Sanz	sans	PRE	MORPH=empty	Sanz
anconbrier	encombrier	NOMcom	NOMB.=s|GENRE=m|CAS=r	anconbrier
et	et	CONcoo	MORPH=empty	et
sanz	sans	PRE	MORPH=empty	sanz
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mal
N'	ne1	ADVneg	MORPH=empty	N
i	i2	PROadv	MORPH=empty	i
pooient	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	pooient
ansanble	ensemble	ADVgen	DEGRE=-	ansanble
antrer	entrer	VERinf	MORPH=empty	antrer
N'	ne2	CONcoo	MORPH=empty	N
anmi	enmi	PRE	MORPH=empty	anmi
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r	porte
entrancontrer	entr'encontrer	VERinf	MORPH=empty	entrancontrer
;	;	PONfbl	MORPH=empty	;
Car	car	CONcoo	MORPH=empty	Car
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
autresi	autresi	ADVgen	DEGRE=-	autresi
faite	faire	VERppe	NOMB.=s|GENRE=f|CAS=n	faite
Con	come1	CONsub	MORPH=empty	Con
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=n	l
arbaleste	arbaleste	NOMcom	NOMB.=s|GENRE=m|CAS=n	arbaleste
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
agaite	agaitier	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|CAS=r	agaite
Le	il	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Le
rat	rat1	NOMcom	MODE=ind|PERS.=3|NOMB.=s	rat
,	,	PONfbl	MORPH=empty	,
quant	cant1	CONsub	MORPH=empty	quant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
forfet	forfait	NOMcom	NOMB.=s|GENRE=m|CAS=r	forfet
;	;	PONfbl	MORPH=empty	;
Et	et	CONcoo	MORPH=empty	Et
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=n	l
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=n	espee
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
an	en1	PRE	MORPH=empty	an
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
aguet	agait	NOMcom	NOMB.=s|GENRE=m|CAS=r	aguet
Desus	desus	ADVgen	DEGRE=-	Desus
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
tret	traire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	tret
et	et	CONcoo	MORPH=empty	et
fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fiert
et	et	CONcoo	MORPH=empty	et
prant	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prant
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
eschape	eschaper	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	eschape
lors	lors	ADVgen	DEGRE=-	lors
et	et	CONcoo	MORPH=empty	et
descent	descendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	descent
Que	que4	CONsub	MORPH=empty	Que
riens	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	riens
nule	nul	ADJind	NOMB.=s|GENRE=f|CAS=r	nule
adoise	adeser	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s	adoise
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
clef	clef	NOMcom	NOMB.=s|GENRE=f|CAS=r	clef
,	,	PONfbl	MORPH=empty	,
Ja	ja	ADVgen	DEGRE=-	Ja
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
tochera	tochier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	tochera
si	si	ADVgen	DEGRE=-	si
soef	söef	ADJqua	DEGRE=-	soef
.	.	PONfrt	MORPH=empty	.
Ensi	ainsi	ADVgen	DEGRE=-	Ensi
desus	desus	PRE	MORPH=empty	desus
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r	porte
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	estoient
Dui	deus	DETcar	NOMB.=p|GENRE=m|CAS=n	Dui
trabuchet	trebuchet	NOMcom	NOMB.=p|GENRE=m|CAS=n	trabuchet
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
sostenoient	sostenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	sostenoient
Amont	amont	PRE	DEGRE=-	Amont
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r	porte
colant	coler1	VERppa	NOMB.=s|GENRE=f|CAS=r	colant
De	de	PRE	MORPH=empty	De
fer	fer	NOMcom	NOMB.=s|GENRE=m|CAS=r	fer
esmolue	esmoudre	VERppe	MODE=ind|NOMB.=s|GENRE=f|CAS=r	esmolue
et	et	CONcoo	MORPH=empty	et
tranchant	trenchier1	VERppa	NOMB.=s|GENRE=f|CAS=r	tranchant
;	;	PONfbl	MORPH=empty	;
Se	se	CONsub	MORPH=empty	Se
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r	riens
sor	sor2	PRE	MORPH=empty	sor
ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r	ces
engins	engin	NOMcom	NOMB.=p|GENRE=m|CAS=r	engins
montoit	monter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	montoit
,	,	PONfbl	MORPH=empty	,
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=n	porte
d'	de	PRE	MORPH=empty	d
amont	amont	ADVgen	DEGRE=-	amont
descendoit	descendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	descendoit
;	;	PONfbl	MORPH=empty	;
S'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=n	pris
et	et	CONcoo	MORPH=empty	et
dehachiez	dehachier	VERppe	NOMB.=s|GENRE=m|CAS=n	dehachiez
toz	tot	DETind	NOMB.=s|GENRE=m|CAS=r	toz
Cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	Cui
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=n	porte
ateignoit	ataindre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	ateignoit
desoz	desoz	PRE	MORPH=empty	desoz
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
tot	tot	ADVgen	DEGRE=-	tot
enmi	enmi	ADVgen	MORPH=empty	enmi
a	a3	PRE	MORPH=empty	a
droit	droit	ADJqua	NOMB.=s|GENRE=m|CAS=r	droit
conpas	compas	NOMcom	NOMB.=s|GENRE=m|CAS=n	conpas
Estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	Estoit
si	si	ADVgen	DEGRE=-	si
estroiz	estroit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	estroiz
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
trespas	trespas	NOMcom	NOMB.=s|GENRE=m|CAS=n	trespas
Con	come1	CONsub	MORPH=empty	Con
se	se	CONsub	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
uns	un	DETndf	NOMB.=s|GENRE=m|CAS=n	uns
santiers	sentier	NOMcom	NOMB.=s|GENRE=m|CAS=n	santiers
batuz	batre	VERppe	NOMB.=s|GENRE=m|CAS=n	batuz
.	.	PONfrt	MORPH=empty	.
El	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	El
droit	droit	ADJqua	NOMB.=s|GENRE=m|CAS=r	droit
santier	sentier	NOMcom	NOMB.=s|GENRE=m|CAS=r	santier
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
anbatuz	embatre	VERppe	NOMB.=s|GENRE=m|CAS=n	anbatuz
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
mout	mout	ADVgen	DEGRE=-	mout
sagemant	sagement	ADVgen	GENRE=m|CAS=n|DEGRE=p	sagemant
Et	et	CONcoo	MORPH=empty	Et
messire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	messire
Yveins	Yvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Yveins
folemant	folement	ADVgen	DEGRE=-	folemant
Hurte	hurter	VERcjg	NOMB.=s	Hurte
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
aleüre	alëure	NOMcom	NOMB.=s|GENRE=f|CAS=r	aleüre
aprés	après	ADVgen	DEGRE=-	aprés
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
ateignant	ataindre	VERppa	MORPH=empty	ateignant
si	si	ADVgen	DEGRE=-	si
pres	près	ADVgen	DEGRE=-	pres
Qu'	que4	CONsub	MORPH=empty	Qu
a	a3	PRE	PERS.=3	a
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
arçon	arçon	NOMcom	NOMB.=s|GENRE=m|CAS=r	arçon
derriere	derrier(e)	ADVgen	MORPH=empty	derriere
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tint
;	;	PONfbl	MORPH=empty	;
Et	et	CONcoo	MORPH=empty	Et
de	de	PRE	MORPH=empty	de
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
mout	mout	ADVgen	DEGRE=-	mout
bien	bien1	ADVgen	DEGRE=p	bien
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
avint	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	avint
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
avant	avant	ADVgen	DEGRE=p	avant
estanduz	estendre	VERppe	NOMB.=s|GENRE=m|CAS=n	estanduz
:	:	PONfbl	MORPH=empty	:
Toz	tot	PROind	CAS=n|DEGRE=-	Toz
eüst	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	eüst
esté	estre1	VERppe	NOMB.=s|GENRE=m|CAS=n	esté
porfanduz	porfendre	VERppe	NOMB.=s|GENRE=m|CAS=n	porfanduz
,	,	PONfbl	MORPH=empty	,
Se	se	CONsub	MORPH=empty	Se
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=n	ceste
avanture	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=n	avanture
ne	ne1	ADVneg	MORPH=empty	ne
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
chevax	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevax
marcha	marchier2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s|GENRE=m	marcha
le	il	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
fust	fust1	NOMcom	TEMPS=ipf|PERS.=3|NOMB.=s|GENRE=m|CAS=r	fust
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
tenoit	tenir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	tenoit
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r	porte
de	de	PRE	MORPH=empty	de
fer	fer	NOMcom	NOMB.=s|GENRE=m|CAS=r	fer
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
con	come1	CONsub	MORPH=empty	con
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
deables	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=n	deables
d'	de	PRE	MORPH=empty	d
anfer	enfer	NOMcom	NOMB.=s|GENRE=m|CAS=r	anfer
,	,	PONfbl	MORPH=empty	,
Descent	descendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Descent
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r	porte
et	et	CONcoo	MORPH=empty	et
chiet	chëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	chiet
aval	aval	ADVgen	DEGRE=-	aval
Sanz	sans	PRE	MORPH=empty	Sanz
enconbrier	encombrier	NOMcom	NOMB.=s|GENRE=m|CAS=r	enconbrier
et	et	CONcoo	MORPH=empty	et
sanz	sans	PRE	MORPH=empty	sanz
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mal
Derriere	derrier(e)	ADVgen	DEGRE=-	Derriere
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
tranche	trenchier1	VERcjg	MODE=ind|PERS.=3|NOMB.=s	tranche
tot	tot	ADVgen	CAS=r|DEGRE=-	tot
par	par	PRE	MORPH=empty	par
mi	mi2	NOMcom	NOMB.=s|GENRE=m|CAS=r	mi
;	;	PONfbl	MORPH=empty	;
Mes	mais1	CONcoo	CAS=r	Mes
ne	ne1	ADVneg	MORPH=empty	ne
tocha	tochier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tocha
,	,	PONfbl	MORPH=empty	,
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r|DEGRE=-	la
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Deu
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
,	,	PONfbl	MORPH=empty	,
Monseignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	Monseignor
Yvein	Yvain	NOMpro	NOMB.=s|GENRE=m|CAS=r	Yvein
maintenant	maintenant	ADVgen	DEGRE=-	maintenant
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
a	a3	PRE	MORPH=empty	a
res	rés1	NOMcom	GENRE=m|CAS=r	res
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
dos	dos	NOMcom	NOMB.=s|GENRE=m|CAS=r	dos
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
reant	rere	VERppa	NOMB.=s|GENRE=m	reant
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	MORPH=empty	Si
c'	que4	CONsub	NOMB.=s|GENRE=m	c
anbedeus	ambedos	DETcar	NOMB.=p|GENRE=m|CAS=n	anbedeus
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
esperons	esperon	NOMcom	NOMB.=p|GENRE=m|CAS=r	esperons
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	Li
trancha	trenchier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	trancha
a	a3	PRE	MORPH=empty	a
res	rés1	NOMcom	NOMB.=p|GENRE=m|CAS=r	res
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
talons	talon	NOMcom	NOMB.=p|GENRE=m|CAS=r	talons
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
cheï	chëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	cheï
mout	mout	ADVgen	DEGRE=-	mout
esmaiez	esmaiier	VERcjg	MODE=imp|NOMB.=p|GENRE=m	esmaiez
;	;	PONfbl	MORPH=empty	;
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	Cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
a	a3	PRE	MORPH=empty	a
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r	mort
plaiez	plaiier	VERppe	NOMB.=s|GENRE=m|CAS=n	plaiez
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	Li
