token	lemma	POS	morph	treated
Car	car	CONcoo	MORPH=empty	Car
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
vorroie	voloir	VERcjg	MODE=con|PERS.=1|NOMB.=s	vorroie
por	por2	PRE	MORPH=empty	por
rien	rien	PROind	NOMB.=s|GENRE=f|CAS=r	rien
Qu'	que4	PROrel	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
perduz	perdre	VERppe	NOMB.=s|GENRE=m|CAS=n	perduz
.	.	PONfrt	MORPH=empty	.
Sou	se+il	CONsub.PROper	GENRE=m|DEGRE=-	Sou
perdïez	perdre	VERcjg	MODE=ind|NOMB.=p|GENRE=m	perdïez
,	,	PONfbl	MORPH=empty	,
Jamés	ja+mais1	ADVgen	DEGRE=-	Jamés
voir	voir	ADVgen	DEGRE=-	voir
m'	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	m
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amor
n'	ne1	ADVneg	MORPH=empty	n
avrïez	avoir	VERcjg	MODE=con|PERS.=2|NOMB.=p	avrïez
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
iroiz	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	iroiz
trestoz	trestot	ADVgen	DEGRE=-	trestoz
armez	armer	VERppe	NOMB.=p|GENRE=m|CAS=r	armez
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
soiez	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p	soiez
destorbez	destorber	VERppe	NOMB.=p|GENRE=m|CAS=n	destorbez
.	.	PONfrt	MORPH=empty	.
"	"	PONfbl	MORPH=empty	"
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	Cil
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	respont
:	:	PONfbl	MORPH=empty	:
"	"	PONfbl	MORPH=empty	"
Belle	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n	Belle
,	,	PONfbl	MORPH=empty	,
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
otroi	otroiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	otroi
.	.	PONfrt	MORPH=empty	.
Ça	ça	ADVgen	DEGRE=-	Ça
le	le	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
braichet	brachet	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m|CAS=r	braichet
!	!	PONfrt	MORPH=empty	!
Bailliez	baillier	VERcjg	MODE=imp|PERS.=2|NOMB.=p	Bailliez
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
feré	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	feré
san	sans	PRE	MORPH=empty	san
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
respit	respit	NOMcom	NOMB.=s|GENRE=m|CAS=r	respit
Tot	tot	ADVgen	DEGRE=-	Tot
einsint	ainsi	ADVgen	DEGRE=-	einsint
con	come1	CONsub	MORPH=empty	con
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
[	[	PONfbl	MORPH=empty	[
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	dit
]	]	PONfbl	MORPH=empty	]
.	.	PONfrt	MORPH=empty	.
”	”	PONfbl	MORPH=empty	”
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
damoiselle	damoisele	NOMcom	NOMB.=s|GENRE=f|CAS=n	damoiselle
maintenant	maintenant	ADVgen	DEGRE=-	maintenant
S'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
levee	lever	VERppe	NOMB.=s|GENRE=f|CAS=n	levee
tost	tost1	ADVgen	DEGRE=p	tost
an	en1	PRE	MORPH=empty	an
estant	ester	VERppa	NOMB.=s	estant
,	,	PONfbl	MORPH=empty	,
An	en1	PRE	MORPH=empty	An
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
chambre	chambre1	NOMcom	NOMB.=s|GENRE=f|CAS=r	chambre
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
alee	aler	VERppe	NOMB.=s|GENRE=f|CAS=n	alee
,	,	PONfbl	MORPH=empty	,
Mais	mais1	CONcoo	MORPH=empty	Mais
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
gaires	gaire	ADVgen	DEGRE=-	gaires
arestee	arester	VERppe	NOMB.=s|GENRE=f|CAS=n	arestee
;	;	PONfbl	MORPH=empty	;
Atout	atot	PRE	MORPH=empty	Atout
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r	lou
braichet	brachet	NOMcom	NOMB.=s|GENRE=m|CAS=r	braichet
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
retorne	retorner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	retorne
Et	et	CONcoo	MORPH=empty	Et
ne	ne1	ADVneg	MORPH=empty	ne
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
mie	mie	ADVneg	MORPH=empty	mie
chiere	chiere	ADJqua	NOMB.=s|GENRE=f|CAS=r	chiere
morne	morne	ADJqua	NOMB.=s|GENRE=f|CAS=r	morne
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
broichet	brochet	NOMcom	NOMB.=s|GENRE=m|CAS=n	broichet
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
blans	blanc	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	blans
conme	come1	CONsub	MORPH=empty	conme
nois	noif	NOMcom	NOMB.=s|GENRE=f|CAS=n	nois
,	,	PONfbl	MORPH=empty	,
S'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
liens	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=r	liens
d'	de	PRE	MORPH=empty	d
orfrois	orfrois	NOMcom	NOMB.=p|GENRE=m|CAS=r	orfrois
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
damoiselle	damoisele	NOMcom	NOMB.=s|GENRE=f|CAS=n	damoiselle
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
tant	tendre1	VERcjg	DEGRE=-	tant
A	a3	PRE	TEMPS=pst|PERS.=3|NOMB.=s	A
Perceval	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=r	Perceval
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
prant	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prant
Molt	mout	ADVgen	DEGRE=-	Molt
volantiers	volentiers	ADVgen	DEGRE=-	volantiers
et	et	CONcoo	MORPH=empty	et
molt	mout	ADVgen	DEGRE=-	molt
de	de	PRE	MORPH=empty	de
gre	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r	gre
Et	et	CONcoo	MORPH=empty	Et
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
devalle	devaler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	devalle
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
degré	degré	NOMcom	NOMB.=s|GENRE=m|CAS=r	degré
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
or	or4	ADVgen	DEGRE=-	or
pant	pendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pant
Diex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Diex
de	de	PRE	MORPH=empty	de
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
retor	retor1	NOMcom	NOMB.=s|GENRE=m|CAS=r	retor
.	.	PONfrt	MORPH=empty	.
Venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	Venuz
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
pié	pié	NOMcom	NOMB.=s|GENRE=m|CAS=r	pié
d'	de	PRE	MORPH=empty	d
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
tor	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r	tor
Ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n	Ses
chevax	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevax
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
amenez	amener	VERppe	NOMB.=s|GENRE=m|CAS=n	amenez
Et	et	CONcoo	MORPH=empty	Et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
i	i2	PROadv	MORPH=empty	i
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	monte
,	,	PONfbl	MORPH=empty	,
puis	puis	ADVgen	DEGRE=-	puis
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	va
.	.	PONfrt	MORPH=empty	.
EL	en1+le	PRE.DETdef	NOMB.=s|GENRE=f|CAS=r	EL
parc	parc	NOMcom	NOMB.=s|GENRE=f|CAS=r	parc
antre	entre2	PRE	MORPH=empty	antre
,	,	PONfbl	MORPH=empty	,
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
cerf	cerf	NOMcom	NOMB.=s|GENRE=m|CAS=r	cerf
trova	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	trova
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
let	laiier2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	let
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
brachet	brachet	NOMcom	NOMB.=s|GENRE=m|CAS=r	brachet
aler	aler	VERinf	MORPH=empty	aler
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
cerf	cerf	NOMcom	NOMB.=s|GENRE=m|CAS=r	cerf
,	,	PONfbl	MORPH=empty	,
sel	si+il	ADVgen.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	sel
comance	comencier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	comance
a	a3	PRE	MORPH=empty	a
hüer	hüer	NOMcom	MORPH=empty	hüer
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
brachez	brachet	NOMcom	NOMB.=p|GENRE=m|CAS=n	brachez
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
tant	tant	ADVgen	DEGRE=-	tant
chacié	chacier	VERppe	NOMB.=s|GENRE=m|CAS=r	chacié
Et	et	CONcoo	MORPH=empty	Et
tant	tant	ADVgen	NOMB.=s|GENRE=m|DEGRE=-	tant
seü	savoir	VERppe	NOMB.=s|GENRE=m|CAS=r	seü
et	et	CONcoo	MORPH=empty	et
tant	tant	ADVgen	GENRE=m|CAS=r|DEGRE=-	tant
coitié	coitier	VERppe	NOMB.=s|GENRE=m|CAS=r	coitié
Qu'	que4	CONsub	CAS=r	Qu
a	a3	VERcjg	MORPH=empty	a
u	o3	CONcoo	GENRE=m	u
[	[	PONfbl	MORPH=empty	[
n	ne1	ADVneg	MORPH=empty	n
]	]	PONfbl	MORPH=empty	]
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	haut
tertre	tertre	NOMcom	NOMB.=s|GENRE=m|CAS=r	tertre
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
ataint	ataindre	VERppe	NOMB.=s|GENRE=m|CAS=r	ataint
.	.	PONfrt	MORPH=empty	.
Perce	percier	NOMpro	PERS.=3|NOMB.=s|GENRE=f|CAS=r	Perce
[	[	PONfbl	MORPH=empty	[
vax	val1	NOMcom	NOMB.=p|GENRE=m|CAS=n	vax
]	]	PONfbl	MORPH=empty	]
d'	de	PRE	MORPH=empty	d
aler	aler	VERinf	MORPH=empty	aler
ne	ne1	ADVneg	MORPH=empty	ne
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
faint	feindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	faint
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	GENRE=n	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
a	a3	PRE	MORPH=empty	a
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
et	et	CONcoo	MORPH=empty	et
a	a3	PRE	MORPH=empty	a
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r	feste
;	;	PONfbl	MORPH=empty	;
Del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Del
cerf	cerf	NOMcom	NOMB.=s|GENRE=m|CAS=r	cerf
a	avoir	VERcjg	NOMB.=s	a
tost	tost1	ADVgen	DEGRE=p	tost
prise	prendre	VERppe	NOMB.=s|GENRE=f|CAS=r	prise
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r	teste
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
toz	tot	ADVgen	MORPH=empty	toz
antalantez	entalenter	VERppe	NOMB.=s|GENRE=m|CAS=n	antalantez
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	avra
or	or4	ADVgen	DEGRE=-	or
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r	ses
volantez	volenté	NOMcom	NOMB.=p|GENRE=f|CAS=r	volantez
De	de	PRE	MORPH=empty	De
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
qu'	que2	PROrel	NOMB.=s|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
tant	tant	ADVgen	DEGRE=-	tant
aimme	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	aimme
Que	que4	CONsub	MORPH=empty	Que
ja	ja	ADVgen	DEGRE=-	ja
soe	suen	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	soe
lige	lige	NOMcom	TEMPS=pst|NOMB.=s|GENRE=f|CAS=r|DEGRE=p	lige
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	la
claimme	clamer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	claimme
.	.	PONfrt	MORPH=empty	.
Q	que4	CONsub	NOMB.=s|GENRE=m|CAS=n	Q
[	[	PONfbl	MORPH=empty	[
ue	je	CONcoo	NOMB.=s|GENRE=m|CAS=n	ue
]	]	PONfbl	MORPH=empty	]
qu'	que4	PROrel	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
antant	entendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	antant
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
cerf	cerf	NOMcom	NOMB.=s|GENRE=m|CAS=r	cerf
desfaire	desfaire	VERinf	NOMB.=s|DEGRE=p	desfaire
,	,	PONfbl	MORPH=empty	,
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=n	Une
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
de	de	PRE	MORPH=empty	de
malaire	malaiser	NOMcom	NOMB.=s|GENRE=m|CAS=r	malaire
Vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	Vint
chevauchant	chevauchier	VERppa	GENRE=m	chevauchant
par	par	PRE	MORPH=empty	par
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
lande	lande1	NOMcom	NOMB.=s|GENRE=f|CAS=r	lande
.	.	PONfrt	MORPH=empty	.
Voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Voit
le	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
brachet	brachet	NOMcom	NOMB.=s|GENRE=m|CAS=r	brachet
,	,	PONfbl	MORPH=empty	,
plus	plus	ADVgen	DEGRE=-	plus
ne	ne1	ADVneg	MORPH=empty	ne
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	demande
,	,	PONfbl	MORPH=empty	,
Par	par	PRE	MORPH=empty	Par
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
coler	coler1	VERinf	NOMB.=s|GENRE=m|CAS=r	coler
d'	de	PRE	MORPH=empty	d
orfrois	orfrois	NOMcom	NOMB.=s|GENRE=m|CAS=r	orfrois
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r	pris
,	,	PONfbl	MORPH=empty	,
Devant	devant	PRE	MORPH=empty	Devant
sor	sor2	PRE	MORPH=empty	sor
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
arçon	arçon	NOMcom	NOMB.=s|GENRE=m|CAS=r	arçon
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
;	;	PONfbl	MORPH=empty	;
Atot	atot	ADVgen	GENRE=m	Atot
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
torne	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	torne
vistemant	vistement	ADVgen	DEGRE=-	vistemant
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
Percevax	Perceval	NOMpro	NOMB.=s|CAS=n	Percevax
isnelemant	isnelement	ADVgen	DEGRE=-	isnelemant
Se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Se
regarde	regarder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	regarde
,	,	PONfbl	MORPH=empty	,
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
brachet	brachet	NOMcom	NOMB.=s|GENRE=m|CAS=r	brachet
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	voit
Ou	où	PROrel	NOMB.=s	Ou
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	ses
chevaux	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaux
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
aprestez	aprester	VERppe	NOMB.=s|GENRE=m|CAS=n	aprestez
.	.	PONfrt	MORPH=empty	.
Il	il	PROimp	PERS.=0|NOMB.=s|GENRE=m|CAS=n	Il
i	i2	PROadv	MORPH=empty	i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
maintenent	maintenant	ADVgen	DEGRE=-	maintenent
montez	monter	VERppe	NOMB.=s|GENRE=m|CAS=n	montez
,	,	PONfbl	MORPH=empty	,
L'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	L
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r	escu
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r	col
,	,	PONfbl	MORPH=empty	,
ou	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	ou
poing	poing	NOMcom	NOMB.=s|GENRE=m|CAS=r	poing
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
lance	lance	NOMcom	NOMB.=s|GENRE=f|CAS=r	lance
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
torne	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	torne
sans	sans	PRE	MORPH=empty	sans
demorance	demorance	NOMcom	NOMB.=s|GENRE=f|CAS=r	demorance
,	,	PONfbl	MORPH=empty	,
Toz	tot	ADVgen	NOMB.=p	Toz
sans	sans	PRE	MORPH=empty	sans
saietes	saiete	NOMcom	NOMB.=p|GENRE=f|CAS=r	saietes
et	et	CONcoo	MORPH=empty	et
sans	sans	PRE	MORPH=empty	sans
arc	arc	NOMcom	NOMB.=p|GENRE=m|CAS=r	arc
.	.	PONfrt	MORPH=empty	.
INZ	ins	ADVgen	GENRE=m|CAS=r|DEGRE=-	INZ
ne	ne1	ADVneg	MORPH=empty	ne
fina	finer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fina
si	si	ADVgen	DEGRE=-	si
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
parc	parc	NOMcom	NOMB.=s|GENRE=m|CAS=r	parc
A	a3	VERcjg	NOMB.=s	A
Et	et	CONcoo	MORPH=empty	Et
conmance	comencier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	conmance
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
cerf	cerf	NOMcom	NOMB.=s|GENRE=m|CAS=r	cerf
a	a3	PRE	MORPH=empty	a
querre	querre	VERinf	MORPH=empty	querre
;	;	PONfbl	MORPH=empty	;
En	en1	PRE	MORPH=empty	En
demie	demi2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	demie
liue	lieue	NOMcom	NOMB.=s|GENRE=f|CAS=r	liue
de	de	PRE	MORPH=empty	de
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
Lou	il	PROper	NOMB.=s|GENRE=m|CAS=r	Lou
trove	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	trove
seul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	seul
sans	sans	PRE	MORPH=empty	sans
compeignie	compagnie	NOMcom	NOMB.=s|GENRE=f|CAS=r	compeignie
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
tout	tot	ADVgen	DEGRE=-	tout
maintenant	maintenant	ADVgen	DEGRE=-	maintenant
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
escrie	escrïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	escrie
Et	et	CONcoo	MORPH=empty	Et
lesse	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	lesse
som	son4	DETpos	PERS.=3|CAS=r	som
braichet	brachet	NOMcom	NOMB.=s|GENRE=m|CAS=r	braichet
movoir	movoir	VERinf	MORPH=empty	movoir
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	di
bien	bien1	ADVgen	DEGRE=p	bien
tout	tot	ADVgen	NOMB.=s	tout
de	de	PRE	MORPH=empty	de
voir	voir	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	voir
Q'	que4	CONsub	CAS=n	Q
an	en1	PRE	MORPH=empty	an
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
roichier	rochier1	NOMcom	NOMB.=s|GENRE=m|CAS=r	roichier
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
ambatu	ambatre	VERppe	NOMB.=s|GENRE=m|CAS=r	ambatu
Trestot	trestot	ADVgen	DEGRE=-	Trestot
a	a3	PRE	MORPH=empty	a
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=r	force
et	et	CONcoo	MORPH=empty	et
a	a3	PRE	MORPH=empty	a
vertu	vertu	NOMcom	NOMB.=s|GENRE=f|CAS=r	vertu
.	.	PONfrt	MORPH=empty	.
Percevaux	Perceval	NOMpro	NOMB.=s|CAS=r	Percevaux
d'	de	PRE	MORPH=empty	d
aler	aler	VERinf	MORPH=empty	aler
ne	ne1	ADVneg	MORPH=empty	ne
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
