token	lemma	POS	morph	treated
Por	por2	PRE	MORPH=empty	Por
che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	che
que	que4	PROrel	MORPH=empty	que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
gens	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=n	gens
en	en2	PROadv	MORPH=empty	en
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	parole
.	.	PONfrt	MORPH=empty	.
Tout	tot	ADVgen	DEGRE=-	Tout
ausi	aussi	ADVgen	DEGRE=-	ausi
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
alé	aler	VERppe	NOMB.=s|GENRE=m|CAS=r	alé
:	:	PONfbl	MORPH=empty	:
Por	por2	PRE	MORPH=empty	Por
che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	che
que	que4	PROrel	NOMB.=s	que
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
en	en2	PROadv	MORPH=empty	en
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
parlé	parler	VERppe	NOMB.=s|CAS=r	parlé
Querez	querre	VERcjg	MODE=imp|PERS.=2|NOMB.=p	Querez
che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	che
qu’	que2	PROrel	NOMB.=s|GENRE=n|CAS=r	qu
en	on	PROind	NOMB.=s|GENRE=n|CAS=n	en
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
savoir	savoir	VERinf	MORPH=empty	savoir
;	;	PONfbl	MORPH=empty	;
Vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	Vous
ne	ne1	ADVneg	MORPH=empty	ne
faites	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	faites
mie	mie	ADVneg	MORPH=empty	mie
savoir	savoir	VERinf	MORPH=empty	savoir
.	.	PONfrt	MORPH=empty	.
Cuidiez	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	Cuidiez
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
mius	mieus	ADVgen	DEGRE=c	mius
valoir	valoir	VERinf	MORPH=empty	valoir
que	que4	CONsub	MORPH=empty	que
nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n	nus
?	?	PONfrt	MORPH=empty	?
Anchois	ainçois	ADVgen	DEGRE=-	Anchois
serez	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	serez
viez	viez	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	viez
et	et	CONcoo	MORPH=empty	et
chenus	chenu	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	chenus
Que	que4	CONsub	NOMB.=p|GENRE=m|CAS=r	Que
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
en	en2	PROadv	MORPH=empty	en
sachiez	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p	sachiez
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
ne	ne1	CONcoo	MORPH=empty	ne
coi	coi2	PROrel	NOMB.=s|GENRE=n|CAS=r	coi
;	;	PONfbl	MORPH=empty	;
Se	se	CONsub	MORPH=empty	Se
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
creez	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	creez
,	,	PONfbl	MORPH=empty	,
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
serez	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p	serez
coi	coi2	PROrel	NOMB.=s|GENRE=n|CAS=r	coi
Avec	avuec	PRE	MORPH=empty	Avec
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
yver	iver2	NOMcom	NOMB.=s|GENRE=m|CAS=r	yver
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	Li
cent	cent	PROcar	NOMB.=p|GENRE=m|CAS=n	cent
vif	vif	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	vif
deable	dïable	NOMcom	NOMB.=p|GENRE=m|CAS=n	deable
d’	de	PRE	MORPH=empty	d
enfer	enfer	NOMcom	NOMB.=s|GENRE=m|CAS=r	enfer
Vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	Vous
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r	fait
voer	vöer1	VERinf	MORPH=empty	voer
ne	ne2	CONcoo	MORPH=empty	ne
emprendre	emprendre	VERinf	MORPH=empty	emprendre
C’	que4	CONsub	NOMB.=s	C
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
veoir	vëoir	VERinf	MORPH=empty	veoir
ne	ne2	CONcoo	MORPH=empty	ne
aprendre	aprendre	VERinf	MORPH=empty	aprendre
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Quant	cant1	CONsub	MORPH=empty	Quant
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n	rois
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
Keu	Keu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Keu
ensi	ainsi	ADVgen	DEGRE=-	ensi
dire	dire	VERinf	MORPH=empty	dire
En	en1	PRE	MORPH=empty	En
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
en	en2	PROadv	MORPH=empty	en
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
doel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r	doel
et	et	CONcoo	MORPH=empty	et
ire	ire	NOMcom	NOMB.=s|GENRE=f|CAS=r	ire
Por	por2	PRE	MORPH=empty	Por
che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	che
qu’	que4	PROrel	CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
si	si	ADVgen	DEGRE=-	si
ramprosné	ramponie	VERppe	NOMB.=s|GENRE=m|CAS=r	ramprosné
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	Le
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
qu’	que2	PROrel	NOMB.=s|GENRE=m|CAS=r	qu
a	avoir	PRE	MODE=ind|PERS.=3|NOMB.=s	a
plus	plus	ADVgen	DEGRE=-	plus
amé	amer1	VERcjg	NOMB.=s|GENRE=f|CAS=r	amé
De	de	PRE	MORPH=empty	De
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	toz
chiaus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	chiaus
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
erent	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	erent
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
.	.	PONfrt	MORPH=empty	.
Tout	tot	ADVgen	DEGRE=-	Tout
maintenant	maintenant	ADVgen	DEGRE=-	maintenant
a	a3	PRE	MODE=ind|PERS.=3|NOMB.=s	a
Ké	Keu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Ké
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	respont
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Me	je	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Me
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	sire
Ké	Keu	NOMpro	MORPH=empty	Ké
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dist
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n	rois
,	,	PONfbl	MORPH=empty	,
Vo	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	Vo
fole	fol3	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	fole
langue	langue1	NOMcom	NOMB.=s|GENRE=f|CAS=n	langue
et	et	CONcoo	MORPH=empty	et
vos	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
desrois	desroi	NOMcom	TEMPS=fut|NOMB.=s|CAS=n	desrois
Vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	Vous
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
par	par	PRE	MORPH=empty	par
maintes	maint	DETind	NOMB.=p|GENRE=f|CAS=r	maintes
fois	foiz	NOMcom	NOMB.=p|GENRE=f|CAS=r	fois
grevé	grever	VERppe	NOMB.=s|GENRE=m|CAS=r	grevé
:	:	PONfbl	MORPH=empty	:
Vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	Vous
eüssiez	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p	eüssiez
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
crevé	crever	VERppe	NOMB.=s|GENRE=m|CAS=r	crevé
Se	se	CONsub	MORPH=empty	Se
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
ne	ne1	ADVneg	MORPH=empty	ne
fuissiez	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p	fuissiez
desfarsis	desfarrir	NOMcom	NOMB.=s|GENRE=m|CAS=n	desfarsis
.	.	PONfrt	MORPH=empty	.
—	—	PONfbl	MORPH=empty	—
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	Sire
,	,	PONfbl	MORPH=empty	,
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dist
Perchevaus	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=n	Perchevaus
,	,	PONfbl	MORPH=empty	,
rassis	rassoiier	VERppe	NOMB.=s|GENRE=m|CAS=n	rassis
.	.	PONfrt	MORPH=empty	.
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	Li
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	ses
bras	braz	NOMcom	NOMB.=s|GENRE=m|CAS=n	bras
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
brisiez	brisier	VERppe	NOMB.=s|GENRE=m|CAS=n	brisiez
.	.	PONfrt	MORPH=empty	.
Se	se	CONsub	MORPH=empty	Se
par	par	PRE	MORPH=empty	par
mesdire	mesdire	VERinf	NOMB.=s|CAS=r	mesdire
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
mesprisiez	mesprendre	VERppe	NOMB.=s|GENRE=m|CAS=n	mesprisiez
,	,	PONfbl	MORPH=empty	,
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	Il
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
estre	estre1	VERinf	MORPH=empty	estre
forment	forment2	ADVgen	DEGRE=p	forment
loés	löer1	VERppe	NOMB.=s|GENRE=m|CAS=n	loés
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
malvaisement	mauvaisement	ADVgen	DEGRE=p	malvaisement
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
louez	löer2	VERppe	NOMB.=s|GENRE=m|CAS=n	louez
Quant	cant1	CONsub	MORPH=empty	Quant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
canole	chanole	NOMcom	NOMB.=s|GENRE=f|CAS=r	canole
fraite	fraindre	VERppe	NOMB.=s|GENRE=f|CAS=r	fraite
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Quant	cant1	CONsub	MORPH=empty	Quant
Keus	Keu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Keus
oï	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	oï
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
retraite	retraire	VERppe	NOMB.=s|GENRE=f|CAS=r	retraite
,	,	PONfbl	MORPH=empty	,
Molt	mout	ADVgen	DEGRE=-	Molt
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
honteus	hontos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	honteus
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
s’	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
embroncha	embronchier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	embroncha
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n	rois
Percheval	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=n	Percheval
enbracha	embracier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	enbracha
Come	come1	CONsub	MORPH=empty	Come
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celui
qu’	que2	PROrel	NOMB.=s|GENRE=m|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
molt	mout	ADVgen	DEGRE=-	molt
chier	chier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	chier
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
laisse	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	laisse
ester	ester	VERinf	MORPH=empty	ester
le	le	PROper	NOMB.=s|GENRE=m|CAS=r	le
chachier	chacier	VERinf	NOMB.=s|CAS=r	chachier
.	.	PONfrt	MORPH=empty	.
ACarlion	Acarlie	NOMpro	NOMB.=s|GENRE=m|CAS=n	ACarlion
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
retorné	retorner	VERppe	NOMB.=p|GENRE=m|CAS=n	retorné
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	Li
keu	queu2	NOMcom	NOMB.=p|GENRE=m|CAS=n	keu
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	avoient
atorné	atorner	VERppe	NOMB.=s|GENRE=m|CAS=r	atorné
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	Le
mengier	mangier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mengier
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
toz	tot	PROind	MORPH=empty	toz
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
pres	près	ADVgen	DEGRE=-	pres
,	,	PONfbl	MORPH=empty	,
Chars	char2	NOMcom	NOMB.=s|GENRE=m|CAS=r	Chars
et	et	CONcoo	MORPH=empty	et
oisiaus	oisel	NOMcom	NOMB.=s|GENRE=m|CAS=r	oisiaus
et	et	CONcoo	MORPH=empty	et
poissons	poisson	NOMcom	NOMB.=s|GENRE=m|CAS=r	poissons
fres	frois1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	fres
Iot	jetor	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	Iot
tant	tant	ADVgen	DEGRE=-	tant
que	que4	CONsub	MORPH=empty	que
n’	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r	conte
.	.	PONfrt	MORPH=empty	.
Maint	maint	DETind	NOMB.=s|GENRE=m|CAS=n	Maint
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r	roi
et	et	CONcoo	MORPH=empty	et
maint	maint	DETind	NOMB.=s|GENRE=m|CAS=n	maint
duc	duc2	NOMcom	NOMB.=p|GENRE=m|CAS=r	duc
et	et	CONcoo	MORPH=empty	et
maint	maint	DETind	NOMB.=s|GENRE=m|CAS=n	maint
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r	conte
Iot	Yvoir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	Iot
et	et	CONcoo	MORPH=empty	et
maint	maint	DETind	NOMB.=s|GENRE=m|CAS=n	maint
riche	riche	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	riche
baron	baron	NOMcom	NOMB.=p|GENRE=m|CAS=r	baron
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
mainte	maint	DETind	NOMB.=p|GENRE=f|CAS=r	mainte
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
de	de	PRE	MORPH=empty	de
renon	renom	NOMcom	NOMB.=s|GENRE=m|CAS=r	renon
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
avec	avuec	PRE	MORPH=empty	avec
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
roïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r	roïne
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
.	.	PONfrt	MORPH=empty	.
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	Une
roube	robe	NOMcom	NOMB.=s|GENRE=f|CAS=r	roube
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
chier	chier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	chier
boffu	bofu	NOMcom	NOMB.=s|GENRE=m|CAS=r	boffu
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
forree	forrer2	VERppe	NOMB.=s|GENRE=f|CAS=n	forree
d’	de	PRE	MORPH=empty	d
ermine	ermine	NOMcom	NOMB.=s|GENRE=f|CAS=r	ermine
Tramet	trametre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Tramet
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
roine	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r	roine
A	a3	PRE	PERS.=3	A
Percheval	Perceval	NOMpro	NOMB.=s|GENRE=f|CAS=r	Percheval
que	que4	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
veste	vestir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	veste
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
si	si	ADVgen	DEGRE=-	si
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
par	par	PRE	MORPH=empty	par
molt	mout	ADVgen	DEGRE=-	molt
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r	feste
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
ja	ja	ADVgen	DEGRE=-	ja
desarmez	desarmer	VERppe	NOMB.=s|GENRE=m|CAS=n	desarmez
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
tantost	tantost	ADVgen	DEGRE=-	tantost
qu’	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
acesmez	acesmer	VERppe	NOMB.=s|GENRE=m|CAS=n	acesmez
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n	rois
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
saisi	saisir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	saisi
par	par	PRE	MORPH=empty	par
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
dois	doi	NOMcom	NOMB.=p|GENRE=m|CAS=r	dois
;	;	PONfbl	MORPH=empty	;
Lavé	laver	NOMpro	NOMB.=s|GENRE=m|CAS=r	Lavé
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
,	,	PONfbl	MORPH=empty	,
s’	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
asieent	asseoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	asieent
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
dois	dois	NOMcom	NOMB.=s|GENRE=m|CAS=r	dois
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
roïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r	roïne
et	et	CONcoo	MORPH=empty	et
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r	ses
puceles	pucele	NOMcom	NOMB.=p|GENRE=f|CAS=r	puceles
,	,	PONfbl	MORPH=empty	,
Les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	Les
dames	dame	NOMcom	NOMB.=p|GENRE=f|CAS=r	dames
et	et	CONcoo	MORPH=empty	et
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
damoiseles	damoisele	NOMcom	NOMB.=p|GENRE=f|CAS=r	damoiseles
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n	chevalier
ensement	ensement	ADVgen	DEGRE=-	ensement
S’	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	S
asistrent	asseoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	asistrent
tout	tot	ADVgen	DEGRE=-	tout
melleement	mesleement	ADVgen	DEGRE=-	melleement
.	.	PONfrt	MORPH=empty	.
Chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	Chascuns
afuble	afubler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	afuble
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
mantel	mantel	NOMcom	NOMB.=s|GENRE=m|CAS=r	mantel
cort	corir	ADJqua	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m|CAS=r	cort
,	,	PONfbl	MORPH=empty	,
Ensi	ainsi	ADVgen	DEGRE=-	Ensi
come	come1	CONsub	MORPH=empty	come
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
sot	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	sot
faire	faire	VERinf	MORPH=empty	faire
a	a3	PRE	MORPH=empty	a
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r	cort
.	.	PONfrt	MORPH=empty	.
Mais	mais1	CONcoo	MORPH=empty	Mais
me	je	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	me
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	sire
Gavains	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gavains
s’	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
estut	ester	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	estut
Devant	devant	PRE	MORPH=empty	Devant
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
dois	dois	NOMcom	NOMB.=s|GENRE=m	dois
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
ne	ne1	ADVneg	MORPH=empty	ne
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
mut	movoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s|DEGRE=-	mut
.	.	PONfrt	MORPH=empty	.
Avec	avuec	ADVgen	DEGRE=-	Avec
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
Lancelos	Lancelot	NOMpro	NOMB.=s|GENRE=m|CAS=n	Lancelos
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
Lac	Lac	NOMcom	NOMB.=s|GENRE=m|CAS=r	Lac
,	,	PONfbl	MORPH=empty	,
Yvains	Yvain	NOMpro	NOMB.=s|GENRE=m|CAS=r	Yvains
et	et	CONcoo	MORPH=empty	et
Erec	Erec	NOMpro	NOMB.=s|DEGRE=-	Erec
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
fius	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n	fius
Lac	Lac	NOMpro	NOMB.=s|GENRE=m|CAS=n	Lac
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
bien	bien1	ADVgen	DEGRE=p	bien
dusque	dusque	PRE	MORPH=empty	dusque
a	a3	PRE	PERS.=3	a
vint	vint	PROcar	NOMB.=s|GENRE=m|CAS=r	vint
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
meillors	meillor	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=s	meillors
C’	que2	PROrel	CAS=r	C
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
