token	lemma	POS	morph	treated
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
assise	asseoir	VERppe	NOMB.=s|GENRE=f|CAS=n	assise
El	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	El
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r	chief
d̾	de	PRE	CAS=r	d̾
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	haute
falise	falise	NOMcom	NOMB.=s|GENRE=f|CAS=r	falise
:	:	PONfbl	MORPH=empty	:
Un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	Un
baile	baile	NOMcom	NOMB.=s|GENRE=m|CAS=r	baile
de	de	PRE	MORPH=empty	de
mur	mur	NOMcom	NOMB.=s|GENRE=m|CAS=r	mur
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
entour	entor	ADVgen	DEGRE=-	entour
Ou	où	PROrel	NOMB.=s	Ou
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
mainte	maint	DETind	NOMB.=s|GENRE=f|CAS=r	mainte
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
tour	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r	tour
.	.	PONfrt	MORPH=empty	.
Dedens	dedenz	ADVgen	DEGRE=-	Dedens
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
mainte	maint	DETind	NOMB.=s|GENRE=f|CAS=r	mainte
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
sale	sale1	NOMcom	NOMB.=s|GENRE=f|CAS=r	sale
¬	¬	PONfbl	MORPH=empty	¬
Ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Ie
quit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	quit
que	que4	CONsub	NOMB.=s	que
dusques	dusque	PRE	MORPH=empty	dusques
en	en1	PRE	MORPH=empty	en
Tesale	Tesala	NOMcom	NOMB.=s|GENRE=f|CAS=r	Tesale
N	ne1	ADVneg	MORPH=empty	N
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	auoit
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r	chastel
mius	mieus	ADVgen	DEGRE=c	mius
compasse	compasser	VERppe	MODE=sub|PERS.=3|NOMB.=s|GENRE=f|CAS=r	compasse
.	.	PONfrt	MORPH=empty	.
Sor	sor2	PRE	MORPH=empty	Sor
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r	chastel
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	al
mien	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mien
pense	penser	NOMcom	TEMPS=pst|NOMB.=s	pense
Aroĩt	ariere	VERcjg	MODE=con|NOMB.=s	Aroĩt
uile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r	uile
que	que4	CONsub	MORPH=empty	que
si	si	ADVgen	DEGRE=-	si
tres	très	ADVgen	DEGRE=-	tres
noble	noble1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	noble
N	ne1	ADVneg	MORPH=empty	N
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	auoit
dusquꝰ	dusque	PRE	NOMB.=s|DEGRE=-	dusquꝰ
en	en1	PRE	MORPH=empty	en
Constantinoble	Costantinoble	NOMpro	NOMB.=s|GENRE=f|CAS=r	Constantinoble
:	:	PONfbl	MORPH=empty	:
Mieus	mieus	ADVgen	DEGRE=c	Mieus
aesie	aaisier	VERcjg	NOMB.=s|GENRE=f|CAS=r	aesie
ne	ne2	CONcoo	MORPH=empty	ne
plus	plus	ADVgen	DEGRE=-	plus
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
.	.	PONfrt	MORPH=empty	.
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	Une
rixiere	riule	NOMcom	NOMB.=s|GENRE=f|CAS=r	rixiere
molt	mout	ADVgen	DEGRE=-	molt
isnele	isnel	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	isnele
Coroit	corir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	Coroit
desoz	desoz	PRE	MORPH=empty	desoz
,	,	PONfbl	MORPH=empty	,
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
nauie	näif	NOMcom	NOMB.=s|GENRE=f|CAS=r	nauie
Portant	por2+tant	VERppa	NOMB.=s	Portant
que	que4	CONsub	MORPH=empty	que
onques	onque	ADVgen	DEGRE=-	onques
en	en1	PRE	MORPH=empty	en
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
uie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	uie
N	ne1	ADVneg	MORPH=empty	N
oĩ	öir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	oĩ
parler	parler	VERinf	MORPH=empty	parler
d	de	PRE	MORPH=empty	d
'	'	PONfbl	MORPH=empty	'
ausi	aussi	ADVgen	DEGRE=-	ausi
gaillarde	Gaillante	VERppe	NOMB.=s|GENRE=f|CAS=r	gaillarde
.	.	PONfrt	MORPH=empty	.
Perchexaus	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=n	Perchexaus
d̾	de	PRE	GENRE=m|CAS=r	d̾
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r	autre
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r	part
regarde	regarder	VERcjg	MODE=ind|PERS.=3|NOMB.=s	regarde
,	,	PONfbl	MORPH=empty	,
Uit	uit	VERcjg	TEMPS=psp|PERS.=3|NOMB.=s|GENRE=m	Uit
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
manoir	manoir2	NOMcom	NOMB.=s|GENRE=m|CAS=r	manoir
dedens	dedenz	PRE	MORPH=empty	dedens
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
lai	lai1	NOMcom	NOMB.=s|CAS=r	lai
.	.	PONfrt	MORPH=empty	.
Onques	onque	ADVgen	DEGRE=-	Onques
en	en1	PRE	MORPH=empty	en
romans	romanz	NOMcom	NOMB.=s|GENRE=m|CAS=r	romans
ne	ne2	CONcoo	MORPH=empty	ne
en	en1	PRE	MORPH=empty	en
lai	là	NOMcom	MODE=imp|PERS.=1|NOMB.=s	lai
N	ne1	ADVneg	MORPH=empty	N
oĩ	öir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	oĩ
parler	parler	VERinf	MORPH=empty	parler
de	de	PRE	MORPH=empty	de
si	si	ADVgen	DEGRE=-	si
plaissant	plaisant	VERppa	NOMB.=s|CAS=r|DEGRE=p	plaissant
.	.	PONfrt	MORPH=empty	.
Perchexaus	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=n	Perchexaus
uoit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	uoit
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
paizant	päisant	NOMcom	NOMB.=s|GENRE=m|CAS=r	paizant
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
ble	blé	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	ble
senme	semer1	VERcjg	TEMPS=pst|NOMB.=s	senme
en	en1	PRE	MORPH=empty	en
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
couture	costure	NOMcom	NOMB.=s|GENRE=f|CAS=r	couture
:	:	PONfbl	MORPH=empty	:
Enxers	enserrer	NOMpro	CAS=n	Enxers
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
en	en2	PROadv	MORPH=empty	en
uient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	uient
a	a3	PRE	MORPH=empty	a
droiture	droiture	NOMcom	NOMB.=s|GENRE=f|CAS=r	droiture
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	demande
molt	mout	ADVgen	DEGRE=-	molt
isnel	isnel	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	isnel
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	sires
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
de	de	PRE	MORPH=empty	de
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r	cel
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r	chastel
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
paisans	päisant	NOMcom	NOMB.=s|GENRE=m|CAS=n	paisans
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	respont
:	:	PONfbl	MORPH=empty	:
e	et	CONcoo	MORPH=empty	e
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	sire
,	,	PONfbl	MORPH=empty	,
Alez	aler	VERcjg	MODE=imp|NOMB.=s	Alez
i	i2	PROadv	MORPH=empty	i
,	,	PONfbl	MORPH=empty	,
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	chascuns
uous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	uous
desire	desirrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	desire
,	,	PONfbl	MORPH=empty	,
Molt	mout	ADVgen	DEGRE=-	Molt
feront	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p	feront
tout	tot	ADVgen	MORPH=empty	tout
de	de	PRE	MORPH=empty	de
uous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	uous
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r	feste
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
tant	tant	ADVgen	DEGRE=-	tant
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
ua	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ua
,	,	PONfbl	MORPH=empty	,
plus	plus	ADVgen	DEGRE=-	plus
ne	ne1	ADVneg	MORPH=empty	ne
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
areste	arester	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	areste
.	.	PONfrt	MORPH=empty	.
Percheuaus	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=n	Percheuaus
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
preudome	prodome	NOMcom	NOMB.=s|GENRE=m|CAS=n	preudome
laisse	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	laisse
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	chascuns
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r	chastel
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
eslaisse	eslaissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	eslaisse
A	a3	PRE	MORPH=empty	A
faire	faire	VERinf	MORPH=empty	faire
ioie	öir	NOMcom	PERS.=3|NOMB.=s|GENRE=f|CAS=r	ioie
quant	cant1	CONsub	MORPH=empty	quant
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
uirent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	uirent
Et	et	CONcoo	MORPH=empty	Et
tout	tot	ADVgen	MORPH=empty	tout
a	a3	PRE	MORPH=empty	a
łencontre	encontre1	ADVgen	MORPH=empty	łencontre
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
xinrent	vint	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	xinrent
Ne	ne2	CONcoo	MORPH=empty	Ne
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
a	a3	PRE	MORPH=empty	a
coi	coi2	PROrel	NOMB.=s|GENRE=n|CAS=r	coi
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	monte
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
xergoigne	lorgienge	NOMcom	NOMB.=s|GENRE=f|CAS=r	xergoigne
et	et	CONcoo	MORPH=empty	et
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r	honte
,	,	PONfbl	MORPH=empty	,
Puis	puis	ADVgen	DEGRE=-	Puis
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
:	:	PONfbl	MORPH=empty	:
e	et	CONcoo	MORPH=empty	e
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	Sire
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
Dieus	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dieus
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
xoie	noiier2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	xoie
,	,	PONfbl	MORPH=empty	,
Sachiez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	Sachiez
que	que2	CONsub	MORPH=empty	que
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
uous	vos	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	uous
auoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	auoie
Por	por2	PRE	MORPH=empty	Por
acomplir	acomplir	VERinf	MORPH=empty	acomplir
xo	nostre	DETdef	NOMB.=s|GENRE=m|CAS=r	xo
uolente	voloir	NOMcom	TEMPS=pst|NOMB.=s|GENRE=f|CAS=r	uolente
.	.	PONfrt	MORPH=empty	.
Quant	cant1	CONsub	MORPH=empty	Quant
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
uous	vos	PROper	MODE=ind|PERS.=2|NOMB.=p|CAS=r	uous
uoi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s|GENRE=f	uoi
entalente	entalenter	VERcjg	NOMB.=s|CAS=r	entalente
Del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Del
iu	je	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	iu
lessier	laissier	VERinf	MORPH=empty	lessier
cꝰ	que2	PROdem	NOMB.=s|GENRE=m|CAS=r	cꝰ
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r	dit
a	a3	PRE	MORPH=empty	a
uous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	uous
.	.	PONfrt	MORPH=empty	.
Ausi	aussi	ADVgen	DEGRE=-	Ausi
bel	bel1	ADJqua	NOMB.=s|CAS=n|DEGRE=p	bel
mͦ	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	mͦ
en	en2	PROadv	MORPH=empty	en
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
come	come1	CONsub	MORPH=empty	come
xous	vos	NOMcom	NOMB.=s|GENRE=m|CAS=n	xous
.	.	PONfrt	MORPH=empty	.
ꝯ	1	PONpxx	MORPH=empty	ꝯ
A	a3	PRE	MODE=ind|TEMPS=pst|PERS.=3	A
tant	tant	ADVgen	DEGRE=-	tant
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
part	partir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	part
,	,	PONfbl	MORPH=empty	,
plus	plus	ADVgen	DEGRE=-	plus
nꝰ	ne1	ADVneg	MORPH=empty	nꝰ
en	en2	PROadv	MORPH=empty	en
parla	parler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	parla
:	:	PONfbl	MORPH=empty	:
En	en1	PRE	MORPH=empty	En
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
chambre	chambre1	NOMcom	NOMB.=s|GENRE=f|CAS=r	chambre
couchier	couchier	VERinf	MORPH=empty	couchier
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ala
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
Perchexaus	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=n	Perchexaus
iorne	jorner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	iorne
et	et	CONcoo	MORPH=empty	et
relorne	reloner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	relorne
.	.	PONfrt	MORPH=empty	.
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
Graal	gräal	NOMpro	NOMB.=s|GENRE=m|CAS=r	Graal
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
pense	penser	NOMcom	NOMB.=s|GENRE=m|CAS=r	pense
atorne	atorner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	atorne
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	che
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3	a
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tout
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
pense	penser	NOMcom	NOMB.=s|GENRE=m|CAS=r	pense
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
:	:	PONfbl	MORPH=empty	:
En	en1	PRE	MORPH=empty	En
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r	cel
pense	penser	NOMcom	NOMB.=s|GENRE=m|CAS=r	pense
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
endormis	endormir	VERppe	NOMB.=s|GENRE=m|CAS=n	endormis
Desci	deci	ADVgen	DEGRE=-	Desci
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	al
Ior	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	Ior
quꝰ	que2	PROrel	NOMB.=s|GENRE=m|CAS=r	quꝰ
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
aiorna	äoiron	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	aiorna
Que	que4	CONsub	MORPH=empty	Que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
gaite	gaite	NOMcom	NOMB.=s|GENRE=f|CAS=n	gaite
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
ior	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	ior
corna	corner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	corna
.	.	PONfrt	MORPH=empty	.
Percheuaus	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	Percheuaus
maintenant	maintenant	ADVgen	DEGRE=-	maintenant
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
liere	liier3	VERcjg	MODE=ind|TEMPS=pst|PERS.=3	liere
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
demorers	demorer	NOMcom	NOMB.=s|GENRE=m|CAS=n	demorers
molt	mout	ADVgen	DEGRE=-	molt
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
grieue	grever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|CAS=r	grieue
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
a	a3	PRE	MORPH=empty	a
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
leuer	lieuer1	NOMcom	NOMB.=s|GENRE=m|CAS=r	leuer
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
Uestue	Estule	VERppe	NOMB.=s|GENRE=f|CAS=n	Uestue
d	de	PRE	MORPH=empty	d
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
riche	riche	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	riche
bosfu	bofu	NOMcom	NOMB.=s|GENRE=m|CAS=r	bosfu
.	.	PONfrt	MORPH=empty	.
Molt	mout	ADVgen	DEGRE=-	Molt
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
prie	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prie
de	de	PRE	MORPH=empty	de
demorer	demorer	VERinf	MORPH=empty	demorer
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
molt	mout	ADVgen	DEGRE=-	molt
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
uolroit	voloir	VERcjg	MODE=con|PERS.=3|NOMB.=s	uolroit
honorer	onorer	VERinf	MORPH=empty	honorer
,	,	PONfbl	MORPH=empty	,
Se	se	CONsub	MORPH=empty	Se
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
seruiche	servise	NOMcom	NOMB.=s|GENRE=m|CAS=r	seruiche
uoloit	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	uoloit
prendre	prendre	VERinf	MORPH=empty	prendre
.	.	PONfrt	MORPH=empty	.
Percheraus	Perceval	NOMpro	NOMB.=s|GENRE=m|CAS=n	Percheraus
ne	ne1	ADVneg	MORPH=empty	ne
ualt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ualt
plus	plus	ADVgen	DEGRE=c	plus
atendre	atendre	VERinf	MORPH=empty	atendre
Por	por2	PRE	MORPH=empty	Por
proiere	priiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	proiere
ne	ne2	CONcoo	MORPH=empty	ne
por	por2	PRE	MORPH=empty	por
pramesse	promesse	NOMcom	NOMB.=s|GENRE=f|CAS=r	pramesse
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
por	por2	PRE	MORPH=empty	por
oir	öir	NOMcom	MORPH=empty	oir
messe	messe	NOMcom	NOMB.=s|GENRE=f|CAS=r	messe
L	50	PROdem	NOMB.=s|GENRE=f|CAS=n	2
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mene	mener	VERppe	NOMB.=s|GENRE=f|CAS=r	mene
a	a3	PRE	MORPH=empty	a
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
chapele	chapele	NOMcom	NOMB.=s|GENRE=f|CAS=r	chapele
Qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	Qui
molt	mout	ADVgen	DEGRE=-	molt
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
et	et	CONcoo	MORPH=empty	et
riche	riche	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	riche
et	et	CONcoo	MORPH=empty	et
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
:	:	PONfbl	MORPH=empty	:
On	on	PROind	NOMB.=s|GENRE=n|CAS=n	On
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r	dit
de	de	PRE	MORPH=empty	de
Nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	Nostre
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	Dame
Qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	Qui
sor	sor2	PRE	MORPH=empty	sor
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r	toutes
autres	autre	PROind	NOMB.=p|GENRE=f|CAS=r	autres
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
iame	heaume	NOMcom	NOMB.=s|GENRE=f|CAS=n	iame
.	.	PONfrt	MORPH=empty	.
Apres	après	PRE	MORPH=empty	Apres
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
messe	messe	NOMcom	NOMB.=s|GENRE=f|CAS=r	messe
sanz	sans	PRE	MORPH=empty	sanz
targier	targier2	VERinf	MORPH=empty	targier
Li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Li
faĩt	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	faĩt
aporter	aporter	VERinf	MORPH=empty	aporter
a	a3	PRE	MORPH=empty	a
mengier	mangier	VERinf	MORPH=empty	mengier
Cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	Cele
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r	part
uint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	uint
isnel	isnel	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	isnel
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n	le
pas	pas	NOMcom	NOMB.=s|GENRE=m|CAS=r	pas
,	,	PONfbl	MORPH=empty	,
Sest	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Sest
descendus	descendre	VERppe	NOMB.=s|GENRE=m|CAS=n	descendus
de	de	PRE	MORPH=empty	de
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
chexal	chasel	NOMcom	NOMB.=s|GENRE=m|CAS=r	chexal
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
