token	lemma	POS	morph	treated
et	et	CONcoo	MORPH=empty	et
mout	mout	ADVgen	DEGRE=-	mout
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
nuist	nuire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	nuist
.	.	PONfrt	MORPH=empty	.
Or	or4	ADVgen	DEGRE=-	Or
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
boen	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	boen
et	et	CONcoo	MORPH=empty	et
or	or4	ADVgen	CAS=n|DEGRE=-	or
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
nuist	nuire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	nuist
,	,	PONfbl	MORPH=empty	,
Or	or4	ADVgen	DEGRE=-	Or
le	il	PROper	NOMB.=s|GENRE=m|CAS=r	le
vialt	voloir	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	vialt
et	et	CONcoo	MORPH=empty	et
or	or4	ADVgen	DEGRE=-	or
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
refuse	refuser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	refuse
;	;	PONfbl	MORPH=empty	;
Ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	Ses
ialz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	ialz
de	de	PRE	MORPH=empty	de
traïson	träison	NOMcom	NOMB.=s|GENRE=f|CAS=r	traïson
encuse	encuser	VERppe	MODE=ind|NOMB.=s|GENRE=f|CAS=r|DEGRE=-	encuse
Et	et	CONcoo	MORPH=empty	Et
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	dit
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Oel	öil	NOMcom	NOMB.=s|GENRE=m	Oel
,	,	PONfbl	MORPH=empty	,
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
traïe	träir	VERppe	NOMB.=s|GENRE=f|CAS=r	traïe
;	;	PONfbl	MORPH=empty	;
Par	par	PRE	MORPH=empty	Par
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r	mes
cuers	cuer2	NOMcom	NOMB.=p|GENRE=m|CAS=r	cuers
anhaïe	enhäir	VERppe	NOMB.=s|GENRE=f|CAS=r	anhaïe
,	,	PONfbl	MORPH=empty	,
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
soloit	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	soloit
estre	estre1	VERinf	MORPH=empty	estre
de	de	PRE	MORPH=empty	de
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r	foi
.	.	PONfrt	MORPH=empty	.
Or	or4	ADVgen	DEGRE=-	Or
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
grieve	grever	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s	grieve
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
.	.	PONfrt	MORPH=empty	.
Grieve	grever	VERcjg	NOMB.=s|CAS=r	Grieve
?	?	PONfrt	MORPH=empty	?
Nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Nel
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
,	,	PONfbl	MORPH=empty	,
ençois	ainçois	ADVgen	DEGRE=-	ençois
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
siet	sëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	siet
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
se	se	CONsub	MORPH=empty	se
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
rien	rien	PROind	NOMB.=s|GENRE=f|CAS=r	rien
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
griet	grever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	griet
,	,	PONfbl	MORPH=empty	,
Don	dont	PROrel	NOMB.=s	Don
n'	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mes
ialz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	ialz
an	en1	PRE	MORPH=empty	an
baillie	baillie	NOMcom	NOMB.=s|GENRE=f|CAS=r	baillie
?	?	PONfrt	MORPH=empty	?
Bien	bien1	ADVgen	DEGRE=p	Bien
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s	seroit
force	force2	NOMcom	NOMB.=s|GENRE=f|CAS=n	force
faillie	falir	VERppe	NOMB.=s|GENRE=f|CAS=n	faillie
Et	et	CONcoo	MORPH=empty	Et
po	poi	ADVgen	DEGRE=-	po
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
devroie	devoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	devroie
prisier	prisier	VERinf	MORPH=empty	prisier
,	,	PONfbl	MORPH=empty	,
Se	se	CONsub	MORPH=empty	Se
nes	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	nes
pooie	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	pooie
justisier	justicier2	VERinf	MORPH=empty	justisier
Et	et	CONcoo	MORPH=empty	Et
feire	faire	VERinf	MORPH=empty	feire
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r	autre
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r	part
esgarder	esgarder	VERinf	MORPH=empty	esgarder
.	.	PONfrt	MORPH=empty	.
Einsi	ainsi	ADVgen	DEGRE=-	Einsi
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
porrai	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	porrai
bien	bien1	ADVgen	DEGRE=p	bien
garder	garder	VERinf	MORPH=empty	garder
D'	de	PRE	MORPH=empty	D
Amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	Amor
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
justisier	justicier2	VERinf	MORPH=empty	justisier
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
vialt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vialt
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
ialz	ueil	NOMcom	NOMB.=s|GENRE=m|CAS=n	ialz
ne	ne1	ADVneg	MORPH=empty	ne
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	voit
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuers
ne	ne2	ADVneg	MORPH=empty	ne
dialt	doloir	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	dialt
;	;	PONfbl	MORPH=empty	;
Se	se	CONsub	MORPH=empty	Se
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	nel
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
,	,	PONfbl	MORPH=empty	,
rien	rien	PROind	NOMB.=s|GENRE=n|CAS=r	rien
ne	ne1	ADVneg	MORPH=empty	ne
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
an	en2	PROadv	MORPH=empty	an
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
.	.	PONfrt	MORPH=empty	.
Ja	ja	ADVgen	DEGRE=-	Ja
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
prie	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prie
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
requiert	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	requiert
:	:	PONfbl	MORPH=empty	:
Amerai	amer1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	Amerai
le	il	PROper	NOMB.=s|GENRE=m|CAS=r	le
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
s'	se	CONsub	MORPH=empty	s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
aimme	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	aimme
?	?	PONfrt	MORPH=empty	?
Se	se	CONsub	MORPH=empty	Se
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n	sa
biautez	biauté	NOMcom	NOMB.=s|GENRE=f|CAS=n	biautez
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mes
ialz	ueil	NOMcom	NOMB.=s|GENRE=m|CAS=n	ialz
reclaimme	reclamer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	reclaimme
Et	et	CONcoo	MORPH=empty	Et
mi	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mi
oel	ueil	NOMcom	NOMB.=s|GENRE=m|CAS=n	oel
traientaureclaim	trebelain	ADJqua	NOMB.=s	traientaureclaim
,	,	PONfbl	MORPH=empty	,
Dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	Dirai
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
por	por2	PRE	MORPH=empty	por
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que4	CONsub	MORPH=empty	que
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	l
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	aim
?	?	PONfrt	MORPH=empty	?
Nenil	nenil	ADVneg	MORPH=empty	Nenil
,	,	PONfbl	MORPH=empty	,
car	car	CONcoo	MORPH=empty	car
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	ce
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s	seroit
mançonge	mençogne	NOMcom	NOMB.=s|GENRE=f|CAS=n	mançonge
.	.	PONfrt	MORPH=empty	.
Por	por2	PRE	MORPH=empty	Por
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
n'	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
il	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=n	il
an	en1	PRE	MORPH=empty	an
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
chalonge	chalonge	NOMcom	NOMB.=s|GENRE=f	chalonge
,	,	PONfbl	MORPH=empty	,
Ne	ne2	CONcoo	MORPH=empty	Ne
plus	plus	ADVgen	DEGRE=-	plus
ne	ne2	CONcoo	MORPH=empty	ne
mains	moins	NOMcom	DEGRE=c	mains
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
clamer	clamer	VERinf	MORPH=empty	clamer
:	:	PONfbl	MORPH=empty	:
L'	le	DETdef	NOMB.=s|GENRE=n|CAS=n	L
an	on	PROind	NOMB.=s|GENRE=n|CAS=n	an
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
pas	pas	ADVneg	MORPH=empty	pas
des	de+le	PRE.DETdef	NOMB.=p|CAS=r	des
ialz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	ialz
amer	amer1	VERinf	MORPH=empty	amer
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
que	que3	PROint	NOMB.=s	que
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
donc	donc	ADVgen	DEGRE=-	donc
forfet	forfaire	VERppe	NOMB.=s|GENRE=m|CAS=r	forfet
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n	mi
oel	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=n	oel
,	,	PONfbl	MORPH=empty	,
S'	se	CONsub	MORPH=empty	S
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
esgardent	esgarder	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	esgardent
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
voel	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voel
?	?	PONfrt	MORPH=empty	?
Quex	quel1	DETint	NOMB.=p|GENRE=f|CAS=r	Quex
corpes	coupe	NOMcom	NOMB.=p|GENRE=f|CAS=r	corpes
et	et	CONcoo	MORPH=empty	et
quel	quel1	DETrel	NOMB.=s|GENRE=m|CAS=r	quel
tort	tort2	NOMcom	NOMB.=s|GENRE=m|CAS=r	tort
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
?	?	PONfrt	MORPH=empty	?
Doi	devoir	VERcjg	MODE=ind|PERS.=1|NOMB.=s	Doi
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	les
an	en2	PROadv	MORPH=empty	an
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
blasmer	blasmer	VERinf	MORPH=empty	blasmer
?	?	PONfrt	MORPH=empty	?
Nenil	nenil	ADVneg	MORPH=empty	Nenil
.	.	PONfrt	MORPH=empty	.
Cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=r	Cui
donc	donc	ADVgen	DEGRE=-	donc
?	?	PONfrt	MORPH=empty	?
Moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	Moi
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r	les
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
en	en1	PRE	MORPH=empty	en
garde	garde	NOMcom	NOMB.=s|GENRE=f|CAS=r	garde
.	.	PONfrt	MORPH=empty	.
Mi	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Mi
oel	ueil	NOMcom	NOMB.=s|GENRE=m|CAS=n	oel
a	a3	PRE	NOMB.=s	a
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r	nule
rien	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rien
n'	ne1	ADVneg	MORPH=empty	n
esgarde	esgarder	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	esgarde
S'	se	CONsub	GENRE=m	S
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
ne	ne1	ADVneg	MORPH=empty	ne
plest	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plest
et	et	CONcoo	MORPH=empty	et
atalante	atalenter	VERcjg	MODE=imp|TEMPS=pst|NOMB.=s	atalante
.	.	PONfrt	MORPH=empty	.
Chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	Chose
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
feïst	faire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	feïst
dolante	dolent	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	dolante
Ne	ne1	ADVneg	MORPH=empty	Ne
deüst	devoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	deüst
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
pas	pas	ADVneg	MORPH=empty	pas
voloir	voloir	VERinf	NOMB.=s|CAS=n	voloir
.	.	PONfrt	MORPH=empty	.
Sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n	Sa
volentez	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	volentez
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
doloir	doloir	VERinf	MORPH=empty	doloir
.	.	PONfrt	MORPH=empty	.
Doloir	doloir	VERinf	MORPH=empty	Doloir
?	?	PONfrt	MORPH=empty	?
Par	par	PRE	MORPH=empty	Par
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r	foi
,	,	PONfbl	MORPH=empty	,
donc	donc	ADVgen	DEGRE=-	donc
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
fole	fol3	ADJqua	NOMB.=s|GENRE=f|DEGRE=p	fole
,	,	PONfbl	MORPH=empty	,
Qant	cant1	CONsub	MORPH=empty	Qant
par	par	PRE	MORPH=empty	par
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
voel	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voel
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
qui	qui	PROrel	NOMB.=s|GENRE=n|CAS=n	qui
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
afole	afoler2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	afole
.	.	PONfrt	MORPH=empty	.
Volantez	volenté	NOMcom	NOMB.=p|GENRE=f|CAS=r	Volantez
don	dont	PROrel	NOMB.=s|GENRE=f|CAS=i	don
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
vaigne	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	vaigne
enuis	enui	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=-	enuis
Doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	Doi
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
bien	bien1	ADVgen	DEGRE=p	bien
oster	oster2	VERinf	MORPH=empty	oster
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1	puis
.	.	PONfrt	MORPH=empty	.
Se	se	CONsub	MORPH=empty	Se
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
?	?	PONfrt	MORPH=empty	?
Fole	fol3	ADJqua	NOMB.=s|GENRE=f|CAS=r	Fole
,	,	PONfbl	MORPH=empty	,
qu'	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	qu
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r	dit
?	?	PONfrt	MORPH=empty	?
Donc	donc	ADVgen	DEGRE=-	Donc
porroie	pöoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	porroie
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
mout	mout	ADVgen	DEGRE=-	mout
petit	petit	ADVgen	DEGRE=-	petit
,	,	PONfbl	MORPH=empty	,
Se	se	CONsub	MORPH=empty	Se
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
puissance	poissance	NOMcom	NOMB.=s|GENRE=f|CAS=r	puissance
n'	ne1	ADVneg	MORPH=empty	n
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	avoie
!	!	PONfrt	MORPH=empty	!
Cuide	cuidier1	VERcjg	MODE=imp|TEMPS=pst|PERS.=3|NOMB.=s	Cuide
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
Amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	Amors
metre	metre2	VERinf	MORPH=empty	metre
an	en1	PRE	MORPH=empty	an
voie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r	voie
,	,	PONfbl	MORPH=empty	,
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=r	autres
sialt	soloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	sialt
desveier	desvoiier1	VERinf	MORPH=empty	desveier
?	?	PONfrt	MORPH=empty	?
Autrui	autrui	PROind	NOMB.=s|GENRE=m|CAS=r	Autrui
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
covient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	covient
aveier	avenir	VERinf	MORPH=empty	aveier
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
de	de	PRE	MORPH=empty	de
rien	rien	PROind	NOMB.=s|GENRE=f|CAS=r	rien
a	a3	PRE	MORPH=empty	a
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
,	,	PONfbl	MORPH=empty	,
Ja	ja	ADVgen	DEGRE=-	Ja
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	serai
n'	ne2	CONcoo	MORPH=empty	n
onques	onque	ADVgen	DEGRE=-	onques
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
fui	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	fui
,	,	PONfbl	MORPH=empty	,
Ne	ne2	CONcoo	MORPH=empty	Ne
ja	ja	ADVgen	DEGRE=-	ja
n'	ne1	ADVneg	MORPH=empty	n
amerai	amer1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	amerai
s'	son4	DETpos	PERS.=3|GENRE=f|CAS=r	s
acointance	acointance	NOMcom	NOMB.=s|GENRE=f|CAS=r	acointance
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Ensi	ainsi	ADVgen	DEGRE=-	Ensi
a	a3	PRE	PERS.=3	a
soi	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	soi
meïsmes	mëisme	ADJind	NOMB.=s|GENRE=f|CAS=r	meïsmes
tance	tencier	VERcjg	NOMB.=s|GENRE=f|CAS=r	tance
,	,	PONfbl	MORPH=empty	,
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	Une
ore	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r	ore
aimme	amer1	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	aimme
et	et	CONcoo	MORPH=empty	et
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r	autre
het	häir	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	het
.	.	PONfrt	MORPH=empty	.
Tant	tant	ADVgen	DEGRE=-	Tant
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
dote	doter2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dote
qu'	que4	CONsub	MORPH=empty	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
ne	ne1	ADVneg	MORPH=empty	ne
set	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	set
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Le
quel	quel1	PROrel	NOMB.=s|GENRE=m|CAS=r	quel
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
vaille	valoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	vaille
mialz	mieus	ADVgen	DEGRE=c	mialz
a	a3	PRE	MORPH=empty	a
prandre	prendre	VERinf	MORPH=empty	prandre
.	.	PONfrt	MORPH=empty	.
Vers	vers2	PRE	MORPH=empty	Vers
Amors	amor	NOMpro	NOMB.=s|GENRE=f|CAS=r	Amors
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
cuide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	cuide
desfandre	defendre	VERinf	MORPH=empty	desfandre
,	,	PONfbl	MORPH=empty	,
Mes	mais1	CONcoo	MORPH=empty	Mes
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mestier
desfanse	defense	NOMcom	NOMB.=s|GENRE=f|CAS=r	desfanse
