token	lemma	POS	morph	treated
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dex
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevalier
estre	estre1	VERinf	MORPH=empty	estre
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
adestre	adestrer	VERcjg	GENRE=f|DEGRE=p	adestre
?	?	PONfrt	MORPH=empty	?
-	-	PONfbl	MORPH=empty	-
Ne	ne1	ADVneg	MORPH=empty	Ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
,	,	PONfbl	MORPH=empty	,
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
dit	dire	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s	dit
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	chascuns
,	,	PONfbl	MORPH=empty	,
mes	mais1	CONcoo	MORPH=empty	mes
mout	mout	ADVgen	DEGRE=-	mout
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
siet	sëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	siet
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
hiaumes	heaume	NOMcom	NOMB.=s|GENRE=m|CAS=n	hiaumes
bruns	brun	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	bruns
et	et	CONcoo	MORPH=empty	et
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
haubers	hauberc	NOMcom	NOMB.=s|GENRE=m|CAS=n	haubers
et	et	CONcoo	MORPH=empty	et
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
escuz	escu	NOMcom	NOMB.=s|GENRE=m|CAS=n	escuz
et	et	CONcoo	MORPH=empty	et
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
branz	brant1	NOMcom	NOMB.=s|GENRE=m|CAS=n	branz
d'	de	PRE	MORPH=empty	d
acier	acier	NOMcom	NOMB.=s|GENRE=m|CAS=r	acier
esmoluz	esmoudre	VERppe	NOMB.=s|GENRE=m|CAS=r	esmoluz
.	.	PONfrt	MORPH=empty	.
Mout	mout	ADVgen	DEGRE=-	Mout
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
adroiz	adroit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	adroiz
sor	sor2	PRE	MORPH=empty	sor
ce	ce2	DETdem	NOMB.=s|GENRE=m|CAS=r	ce
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r	cheval
,	,	PONfbl	MORPH=empty	,
bien	bien1	ADVgen	DEGRE=p	bien
resanble	resembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	resanble
vaillant	valoir	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	vaillant
vassal	vassal	NOMcom	NOMB.=s|GENRE=m|CAS=n	vassal
;	;	PONfbl	MORPH=empty	;
mout	mout	ADVgen	DEGRE=-	mout
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
bien	bien1	ADVgen	DEGRE=p	bien
fez	faire	VERppe	NOMB.=s|GENRE=m|CAS=n	fez
et	et	CONcoo	MORPH=empty	et
bien	bien1	ADVgen	DEGRE=p	bien
tailliez	taillier1	VERppe	NOMB.=s|GENRE=m|CAS=n	tailliez
de	de	PRE	MORPH=empty	de
braz	braz	NOMcom	NOMB.=p|GENRE=m|CAS=r	braz
,	,	PONfbl	MORPH=empty	,
de	de	PRE	MORPH=empty	de
janbes	jambe	NOMcom	NOMB.=p|GENRE=f|CAS=r	janbes
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
piez	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r	piez
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n	Tuit
a	a3	PRE	MORPH=empty	a
aus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	aus
esgarder	esgarder	VERinf	MORPH=empty	esgarder
antandent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	antandent
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
tardent	tarder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	tardent
ne	ne1	CONcoo	MORPH=empty	ne
atandent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	atandent
tant	tant	ADVgen	DEGRE=-	tant
que	que4	CONsub	MORPH=empty	que
devant	devant	PRE	MORPH=empty	devant
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
esprevier	esprevier	NOMcom	NOMB.=s|GENRE=m|CAS=n	esprevier
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	furent
.	.	PONfrt	MORPH=empty	.
Iluec	iluec	ADVgen	DEGRE=-	Iluec
de	de	PRE	MORPH=empty	de
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r	part
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
esturent	ester	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	esturent
ou	où	PROrel	MORPH=empty	ou
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n	le
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevalier
atandoient	atendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	atandoient
.	.	PONfrt	MORPH=empty	.
Estes	estre1	VERcjg	MODE=ind|PERS.=2	Estes
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
que	que4	CONsub	MORPH=empty	que
venir	venir	VERinf	MORPH=empty	venir
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
voient	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	voient
,	,	PONfbl	MORPH=empty	,
lez	lez	PRE	MORPH=empty	lez
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
nain	nain	NOMcom	NOMB.=s|GENRE=m|CAS=r	nain
et	et	CONcoo	MORPH=empty	et
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
.	.	PONfrt	MORPH=empty	.
Ja	ja	ADVgen	DEGRE=-	Ja
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
oï	öir	VERppe	NOMB.=s|GENRE=n|CAS=r	oï
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
novele	novele	NOMcom	NOMB.=s|GENRE=f|CAS=r	novele
c'	que4	CONsub	NOMB.=s	c
uns	un	DETndf	NOMB.=s|GENRE=m|CAS=n	uns
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	venuz
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
esprevier	esprevier	NOMcom	NOMB.=s|GENRE=m|CAS=r	esprevier
avoir	avoir	VERinf	MORPH=empty	avoir
voloit	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	voloit
;	;	PONfbl	MORPH=empty	;
mes	mais1	CONcoo	MORPH=empty	mes
ne	ne1	ADVneg	MORPH=empty	ne
cuidoit	cuidier1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	cuidoit
qu'	que4	CONsub	MORPH=empty	qu
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
siegle	siecle	NOMcom	NOMB.=s|GENRE=m|CAS=r	siegle
eüst	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	eüst
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
si	si	ADVgen	DEGRE=-	si
hardiz	hardi	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	hardiz
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
contre	contre	PRE	MORPH=empty	contre
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
osast	oser	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	osast
conbatre	combatre	VERinf	MORPH=empty	conbatre
;	;	PONfbl	MORPH=empty	;
bien	bien1	ADVgen	DEGRE=p	bien
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
cuidoit	cuidier1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	cuidoit
vaintre	veintre	VERinf	MORPH=empty	vaintre
et	et	CONcoo	MORPH=empty	et
abatre	abatre	VERinf	MORPH=empty	abatre
.	.	PONfrt	MORPH=empty	.
Totes	tot	DETind	NOMB.=p|GENRE=f|CAS=n	Totes
les	le	DETdef	NOMB.=p|GENRE=f|CAS=n	les
genz	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=n	genz
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
conuissoient	conoistre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	conuissoient
,	,	PONfbl	MORPH=empty	,
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n	tuit
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
saluent	salüer	VERcjg	MODE=ind|PERS.=3|NOMB.=p	saluent
et	et	CONcoo	MORPH=empty	et
convoient	convoiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	convoient
;	;	PONfbl	MORPH=empty	;
aprés	après	PRE	MORPH=empty	aprés
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
bruit	bruit	NOMcom	NOMB.=s|GENRE=m|CAS=r	bruit
de	de	PRE	MORPH=empty	de
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
:	:	PONfbl	MORPH=empty	:
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n	chevalier
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
sergent	serjant	NOMcom	NOMB.=p|GENRE=m|CAS=n	sergent
et	et	CONcoo	MORPH=empty	et
les	le	DETdef	NOMB.=p|GENRE=f|CAS=n	les
dames	dame	NOMcom	NOMB.=p|GENRE=f|CAS=n	dames
corent	corir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	corent
aprés	après	ADVgen	DEGRE=-	aprés
et	et	CONcoo	MORPH=empty	et
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
puceles	pucele	NOMcom	NOMB.=p|GENRE=f|CAS=r	puceles
a	a3	PRE	MORPH=empty	a
eslés	eslais	NOMcom	NOMB.=p|GENRE=m|CAS=r	eslés
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	va
devant	devant	PRE	MORPH=empty	devant
toz	tot	DETind	GENRE=m|CAS=r	toz
,	,	PONfbl	MORPH=empty	,
lez	lez	PRE	GENRE=m	lez
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
et	et	CONcoo	MORPH=empty	et
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
goz	goz	NOMcom	NOMB.=s|GENRE=m|CAS=r	goz
;	;	PONfbl	MORPH=empty	;
mout	mout	ADVgen	DEGRE=-	mout
chevalche	chevauchier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	chevalche
orguilleusemant	orgoillosement	ADVgen	DEGRE=-	orguilleusemant
vers	vers2	PRE	MORPH=empty	vers
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
esprevier	esprevier	NOMcom	NOMB.=s|GENRE=m|CAS=r	esprevier
isnelemant	isnelement	ADVgen	DEGRE=-	isnelemant
,	,	PONfbl	MORPH=empty	,
mes	mais1	CONcoo	MORPH=empty	mes
antor	entor	ADVgen	DEGRE=-	antor
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
si	si	ADVgen	DEGRE=-	si
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
presse	presse	NOMcom	NOMB.=s|GENRE=f|CAS=r	presse
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
vilainne	vilain	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	vilainne
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
angresse	engrès	ADJqua	NOMB.=s|GENRE=f|CAS=r	angresse
que	que4	CONsub	MORPH=empty	que
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n	l
an	on	PROind	NOMB.=s|GENRE=n|CAS=n	an
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
pooit	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	pooit
aprochier	aprochier	VERinf	MORPH=empty	aprochier
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
trait	trait	NOMcom	NOMB.=s|GENRE=m|CAS=r	trait
a	a3	PRE	MORPH=empty	a
.	.	PONfrt	MORPH=empty	.
i	i2	PROadv	MORPH=empty	i
.	.	PONfrt	MORPH=empty	.
arbalestier	arbalestier	NOMcom	NOMB.=s|GENRE=m|CAS=n	arbalestier
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
cuens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuens
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	venuz
an	en1	PRE	MORPH=empty	an
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
place	place	NOMcom	NOMB.=s|GENRE=f|CAS=r	place
,	,	PONfbl	MORPH=empty	,
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	as
vilains	vilain	NOMcom	NOMB.=p|GENRE=m|CAS=r	vilains
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r	les
menace	menacier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	menace
;	;	PONfbl	MORPH=empty	;
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
verge	verge1	NOMcom	NOMB.=s|GENRE=f|CAS=r	verge
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	tient
an	en1	PRE	MORPH=empty	an
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r	main
:	:	PONfbl	MORPH=empty	:
arriers	ariere	ADVgen	DEGRE=-	arriers
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	se
traient	traire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	traient
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
vilain	vilain	NOMcom	NOMB.=p|GENRE=m|CAS=n	vilain
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
avant	avant	ADVgen	DEGRE=p	avant
trez	traire	VERppe	NOMB.=s|GENRE=m|CAS=n	trez
,	,	PONfbl	MORPH=empty	,
a	a3	PRE	MORPH=empty	a
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dist
an	en1	PRE	MORPH=empty	an
pez	pié	NOMcom	NOMB.=s|GENRE=m|CAS=r	pez
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	Ma
dameisele	damoisele	NOMcom	NOMB.=s|GENRE=f|CAS=n	dameisele
,	,	PONfbl	MORPH=empty	,
cist	cest	DETdem	NOMB.=s|GENRE=m|CAS=n	cist
oisiax	oisel	NOMcom	NOMB.=s|GENRE=m|CAS=n	oisiax
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
tant	tant	ADVgen	DEGRE=-	tant
bien	bien1	ADVgen	DEGRE=p	bien
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
müez	müer	VERppe	NOMB.=s|GENRE=m|CAS=n	müez
et	et	CONcoo	MORPH=empty	et
biax	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	biax
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=n	vostre
estre	estre1	VERinf	NOMB.=s	estre
par	par	PRE	MORPH=empty	par
droite	droit	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	droite
rante	rente	NOMcom	NOMB.=s|GENRE=f|CAS=r	rante
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
mout	mout	ADVgen	DEGRE=-	mout
par	par2	ADVgen	MORPH=empty	par
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	estes
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
et	et	CONcoo	MORPH=empty	et
gente	gent2	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	gente
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
si	si	ADVgen	DEGRE=-	si
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r	tote
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
.	.	PONfrt	MORPH=empty	.
Alez	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=p	Alez
avant	avant	ADVgen	DEGRE=p	avant
,	,	PONfbl	MORPH=empty	,
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dolce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	dolce
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
,	,	PONfbl	MORPH=empty	,
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
esprevier	esprevier	NOMcom	NOMB.=s|GENRE=m|CAS=r	esprevier
a	a3	PRE	PERS.=3	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
perche	perche2	NOMcom	NOMB.=s|GENRE=f|CAS=r	perche
prandre	prendre	VERinf	MORPH=empty	prandre
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
i	i2	PROadv	MORPH=empty	i
vost	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vost
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r	main
tandre	tendre1	VERinf	MORPH=empty	tandre
,	,	PONfbl	MORPH=empty	,
mes	mais1	CONcoo	MORPH=empty	mes
Erec	Erec	NOMpro	NOMB.=s	Erec
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i	li
cort	corir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	cort
chalongier	chalongier	VERinf	MORPH=empty	chalongier
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
rien	rien	PROind	NOMB.=s|GENRE=f|CAS=r	rien
ne	ne1	ADVneg	MORPH=empty	ne
prise	prisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prise
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
dongier	dangier	NOMcom	NOMB.=s|GENRE=m|CAS=r	dongier
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Dameisele	damoisele	NOMcom	NOMB.=s|GENRE=f|CAS=n	Dameisele
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
,	,	PONfbl	MORPH=empty	,
fuiez	fuir	VERcjg	NOMB.=s|GENRE=m|CAS=n	fuiez
!	!	PONfrt	MORPH=empty	!
A	a3	PRE	MORPH=empty	A
autre	autre	DETind	NOMB.=s|GENRE=m|CAS=r	autre
oisel	oisel	NOMcom	NOMB.=s|GENRE=m|CAS=r	oisel
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
deduiez	deduire	VERcjg	TEMPS=pst|PERS.=2|NOMB.=p	deduiez
,	,	PONfbl	MORPH=empty	,
car	car	CONcoo	MORPH=empty	car
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
n'	ne1	ADVneg	MORPH=empty	n
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r	droit
an	en1	PRE	MORPH=empty	an
cestui	cest	PROdem	NOMB.=s|GENRE=m|CAS=r	cestui
;	;	PONfbl	MORPH=empty	;
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
qu'	que4	PROrel	NOMB.=s|GENRE=m|CAS=n	qu
an	on	PROadv	MORPH=empty	an
doie	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doie
venir	venir	VERinf	MORPH=empty	venir
enui	enui	NOMcom	PERS.=2|GENRE=m|CAS=r	enui
,	,	PONfbl	MORPH=empty	,
ja	ja	ADVgen	DEGRE=-	ja
cist	cest	DETdem	NOMB.=s|GENRE=m|CAS=n	cist
espreviers	esprevier	NOMcom	NOMB.=s|GENRE=m|CAS=n	espreviers
vostres	vostre	PROpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n	vostres
n'	ne1	ADVneg	MORPH=empty	n
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
miaudre	meillor	NOMcom	NOMB.=s|GENRE=f|CAS=n|DEGRE=c	miaudre
de	de	PRE	MORPH=empty	de
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
requiert	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	requiert
,	,	PONfbl	MORPH=empty	,
plus	plus	ADVgen	DEGRE=c	plus
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
asez	assez	ADVgen	DEGRE=-	asez
et	et	CONcoo	MORPH=empty	et
plus	plus	ADVgen	DEGRE=-	plus
cortoise	cortois	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	cortoise
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
A	a3	PRE	MORPH=empty	A
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
autre	autre	ADJind	NOMB.=s|GENRE=m|CAS=r	autre
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
an	en2	PROadv	MORPH=empty	an
poise	peser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	poise
,	,	PONfbl	MORPH=empty	,
mes	mais1	CONcoo	MORPH=empty	mes
Erec	Erec	NOMpro	NOMB.=s|GENRE=m	Erec
ne	ne1	ADVneg	MORPH=empty	ne
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
prise	prisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prise
guere	gaire	ADVgen	MODE=ind|TEMPS=pst|NOMB.=s	guere
;	;	PONfbl	MORPH=empty	;
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
fet	faire	VERcjg	PERS.=3|NOMB.=s	fet
avant	avant	ADVgen	DEGRE=-	avant
trere	traire	VERinf	MORPH=empty	trere
.	.	PONfrt	MORPH=empty	.
«	«	PONfbl	MORPH=empty	«
Bele	bel1	ADJqua	NOMB.=s|GENRE=f|DEGRE=p	Bele
