token	lemma	POS	morph	treated
,	,	PONfbl	MORPH=empty	,
L'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	L
an	en2	PROadv	MORPH=empty	an
mainne	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mainne
la	là	ADVgen	DEGRE=-	la
ou	où	PROrel	CAS=i	ou
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
l'	il	PROper	NOMB.=s|GENRE=m|CAS=r	l
atant	atendre	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	atant
;	;	PONfbl	MORPH=empty	;
Mes	mais1	CONcoo	MORPH=empty	Mes
a	a3	PRE	MORPH=empty	a
nelui	nul	PROind	NOMB.=s|GENRE=m|CAS=r	nelui
n'	ne1	ADVneg	MORPH=empty	n
an	en2	PROadv	MORPH=empty	an
pesa	peser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	pesa
tant	tant	ADVgen	DEGRE=-	tant
Que	que4	CONsub	MORPH=empty	Que
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
sivre	sivre	VERinf	NOMB.=s|GENRE=m|CAS=r	sivre
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
antremeïst	entremetre	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	antremeïst
,	,	PONfbl	MORPH=empty	,
Tant	tant	ADVgen	DEGRE=-	Tant
que	que4	CONsub	MORPH=empty	que
messire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	messire
Gauvains	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gauvains
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r	roi
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
oncle	oncle	NOMcom	NOMB.=s|GENRE=m|CAS=r	oncle
,	,	PONfbl	MORPH=empty	,
en	en1	PRE	MORPH=empty	en
audience	audïence	NOMcom	NOMB.=s|GENRE=m|CAS=r	audience
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	Sire
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
,	,	PONfbl	MORPH=empty	,
mout	mout	ADVgen	DEGRE=-	mout
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
anfance	enfance	NOMcom	NOMB.=s|GENRE=f|CAS=r	anfance
Avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	Avez
feite	faire	VERppe	NOMB.=s|GENRE=f|CAS=r	feite
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
mout	mout	ADVgen	DEGRE=-	mout
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
an	en2	PROadv	MORPH=empty	an
mervoil	merveillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	mervoil
;	;	PONfbl	MORPH=empty	;
Mes	mais1	CONcoo	MORPH=empty	Mes
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
creez	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	creez
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
consoil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r	consoil
,	,	PONfbl	MORPH=empty	,
Tant	tant	ADVgen	DEGRE=-	Tant
com	come1	CONsub	MORPH=empty	com
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
ancor	encore	ADVgen	DEGRE=-	ancor
si	si	ADVgen	DEGRE=-	si
pres	près	ADVgen	DEGRE=-	pres
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
et	et	CONcoo	MORPH=empty	et
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
iriens	aler	VERcjg	PERS.=1|NOMB.=p	iriens
aprés	après	ADVgen	DEGRE=-	aprés
Et	et	CONcoo	MORPH=empty	Et
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
i	i2	PROadv	MORPH=empty	i
voldront	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p	voldront
venir	venir	VERinf	MORPH=empty	venir
.	.	PONfrt	MORPH=empty	.
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
ne	ne1	ADVneg	MORPH=empty	ne
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
an	en2	PROadv	MORPH=empty	an
porroie	pöoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	porroie
tenir	tenir1	VERinf	MORPH=empty	tenir
Qu'	que4	CONsub	MORPH=empty	Qu
aprés	après	ADVgen	DEGRE=-	aprés
n'	ne1	ADVneg	MORPH=empty	n
alasse	aler	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s	alasse
isnelemant	isnelement	ADVgen	DEGRE=p	isnelemant
;	;	PONfbl	MORPH=empty	;
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	Ce
ne	ne1	ADVneg	MORPH=empty	ne
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s	seroit
pas	pas	ADVneg	MORPH=empty	pas
avenant	avenant	VERppa	NOMB.=s|GENRE=m|CAS=n	avenant
Que	que4	CONsub	MORPH=empty	Que
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n	nos
aprés	après	PRE	MORPH=empty	aprés
ax	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ax
n'	ne1	ADVneg	MORPH=empty	n
alessiens	aler	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=p	alessiens
,	,	PONfbl	MORPH=empty	,
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
moins	moins	ADVgen	DEGRE=c	moins
tant	tant	ADVgen	DEGRE=-	tant
que	que4	CONsub	MORPH=empty	que
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n	nos
seüssiens	savoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=p	seüssiens
Que	que4	CONsub	MORPH=empty	Que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
reïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=n	reïne
devandra	devenir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	devandra
Et	et	CONcoo	MORPH=empty	Et
comant	coment1	ADVsub	MODE=ind|TEMPS=pst|NOMB.=s	comant
Kex	Keu	NOMpro	NOMB.=s|GENRE=m|CAS=r	Kex
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
contandra	contendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	contandra
.	.	PONfrt	MORPH=empty	.
-	-	PONfbl	MORPH=empty	-
Alons	aler	VERcjg	MODE=imp|PERS.=1|NOMB.=p	Alons
i	i2	DETndf	MORPH=empty	i
,	,	PONfbl	MORPH=empty	,
biax	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	biax
niés	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n	niés
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n	rois
.	.	PONfrt	MORPH=empty	.
Mout	mout	ADVgen	DEGRE=-	Mout
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
or	or4	ADVgen	DEGRE=-	or
dit	dire	VERppe	MODE=ind|TEMPS=pst|NOMB.=s|CAS=r	dit
que	que4	CONsub	MORPH=empty	que
cortois	cortois	ADJqua	NOMB.=s|GENRE=m|CAS=n	cortois
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
des	des2	PRE	MORPH=empty	des
qu'	que4	CONsub	CAS=r	qu
anpris	emprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	anpris
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
afeire	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r	afeire
,	,	PONfbl	MORPH=empty	,
Comandez	comander	VERcjg	MODE=imp|PERS.=2|NOMB.=s|GENRE=m	Comandez
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
chevax	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=r	chevax
fors	fors1	ADVgen	DEGRE=-	fors
treire	traire	VERinf	MORPH=empty	treire
Et	et	CONcoo	MORPH=empty	Et
metre	metre2	VERinf	MORPH=empty	metre
frains	frein	NOMcom	NOMB.=p|GENRE=m	frains
et	et	CONcoo	MORPH=empty	et
anseler	enseler	VERinf	MORPH=empty	anseler
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ait
mes	mais1	ADVgen	DEGRE=-	mes
que	que1	CONsub	MORPH=empty	que
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	del
monter	monter	NOMcom	NOMB.=s|GENRE=m|CAS=r	monter
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Ja	ja	ADVgen	DEGRE=-	Ja
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
cheval	cheval	NOMcom	NOMB.=p|GENRE=m|CAS=n	cheval
amené	amener	VERppe	NOMB.=p|GENRE=m|CAS=n	amené
Apareillié	apareillier1	VERppe	NOMB.=p|GENRE=m|CAS=n	Apareillié
et	et	CONcoo	MORPH=empty	et
anselé	enseler	VERppe	NOMB.=p|GENRE=m|CAS=n	anselé
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n	rois
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	monte
toz	tot	ADVgen	GENRE=m|DEGRE=-	toz
premerains	premerain	PROord	NOMB.=s|GENRE=m|CAS=n	premerains
,	,	PONfbl	MORPH=empty	,
Puis	puis	ADVgen	DEGRE=-	Puis
monta	monter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	monta
messire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	messire
Gauvains	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gauvains
Et	et	CONcoo	MORPH=empty	Et
tuit	tot	DETind	NOMB.=p|GENRE=m|CAS=n	tuit
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
autre	autre	PROind	NOMB.=p|GENRE=m|CAS=n	autre
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ainz	ainz	ADVgen	DEGRE=-	ainz
ainz	ainz	ADVgen	DEGRE=-	ainz
;	;	PONfbl	MORPH=empty	;
Chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	Chascuns
an	en2	PROadv	MORPH=empty	an
volt	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	volt
estre	estre1	VERinf	MORPH=empty	estre
conpainz	compagnon	NOMcom	NOMB.=s|GENRE=m|CAS=n	conpainz
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	va
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	chascuns
si	si	ADVgen	DEGRE=-	si
con	come1	CONsub	MORPH=empty	con
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
plot	plaire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	plot
:	:	PONfbl	MORPH=empty	:
Armé	armer	VERppe	NOMB.=s|GENRE=m|CAS=n	Armé
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	furent
,	,	PONfbl	MORPH=empty	,
de	de	PRE	MORPH=empty	de
tex	tel	PROind	NOMB.=p|GENRE=m|CAS=r	tex
i	i2	PROadv	MORPH=empty	i
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
,	,	PONfbl	MORPH=empty	,
S'	soi1	ADVgen	NOMB.=s|GENRE=m|CAS=r	S
an	en2	PROadv	MORPH=empty	an
i	i2	PROadv	MORPH=empty	i
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
sanz	sans	PRE	MORPH=empty	sanz
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r	armes
asez	assez	ADVgen	DEGRE=-	asez
.	.	PONfrt	MORPH=empty	.
Messire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	Messire
Gauvains	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gauvains
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
armez	armer	VERppe	NOMB.=s|GENRE=m|CAS=n	armez
Et	et	CONcoo	MORPH=empty	Et
si	si	ADVgen	DEGRE=-	si
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
a	a3	PRE	MORPH=empty	a
.	.	PONfrt	MORPH=empty	.
ii	2	PROcar	MORPH=empty	ii
.	.	PONfrt	MORPH=empty	.
escuiers	escuier2	NOMcom	NOMB.=p|GENRE=m|CAS=r	escuiers
Mener	mener	VERinf	MORPH=empty	Mener
an	en1	PRE	MORPH=empty	an
destre	destre	ADJqua	NOMB.=s|GENRE=m|CAS=r	destre
deus	deus	DETcar	NOMB.=p|CAS=r	deus
destriers	destrier1	NOMcom	NOMB.=p|GENRE=m|CAS=r	destriers
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
einsi	ainsi	ADVgen	DEGRE=-	einsi
com	come1	CONsub	MORPH=empty	com
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
aprochoient	aprochier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	aprochoient
Vers	vers2	PRE	MORPH=empty	Vers
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
forest	forest	NOMcom	NOMB.=s|GENRE=f|CAS=r	forest
,	,	PONfbl	MORPH=empty	,
issir	issir	VERinf	MORPH=empty	issir
an	en2	PROadv	MORPH=empty	an
voient	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	voient
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	Le
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r	cheval
Keu	Keu	NOMpro	NOMB.=p|GENRE=m|CAS=r	Keu
,	,	PONfbl	MORPH=empty	,
sel	si+il	ADVgen.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	sel
reconurent	reconoistre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	reconurent
Et	et	CONcoo	MORPH=empty	Et
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	virent
que	que4	CONsub	MORPH=empty	que
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n	les
regnes	resne2	NOMcom	NOMB.=p|GENRE=m|CAS=n	regnes
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	furent
Del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Del
frain	frein	NOMcom	NOMB.=s|GENRE=m|CAS=r	frain
ronpues	rompre	VERppe	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	ronpues
anbedeus	ambedos	DETcar	NOMB.=p|GENRE=m|CAS=n	anbedeus
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
chevax	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevax
venoit	venir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	venoit
trestoz	trestot	ADVgen	DEGRE=-	trestoz
seus	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	seus
,	,	PONfbl	MORPH=empty	,
S'	si	PROper	PERS.=3|GENRE=m|CAS=r	S
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
de	de	PRE	MORPH=empty	de
sanc	sanc	NOMcom	NOMB.=s|GENRE=m|CAS=r	sanc
tainte	teindre	VERppe	NOMB.=s|GENRE=f|CAS=r	tainte
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
estriviere	estriviere	NOMcom	NOMB.=s|GENRE=f|CAS=r	estriviere
Et	et	CONcoo	MORPH=empty	Et
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
sele	sele	NOMcom	NOMB.=s|GENRE=f|CAS=r	sele
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
derriere	derrier(e)	ADVgen	DEGRE=-	derriere
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
arçonz	arçon	NOMcom	NOMB.=s|GENRE=m|CAS=n	arçonz
frez	fraindre	VERppe	NOMB.=s|GENRE=m|CAS=n	frez
et	et	CONcoo	MORPH=empty	et
peçoiez	peçoiier	VERppe	NOMB.=s|GENRE=m|CAS=n	peçoiez
.	.	PONfrt	MORPH=empty	.
N'	ne1	ADVneg	MORPH=empty	N
i	i2	PROadv	MORPH=empty	i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
nul	nul	PROind	NOMB.=s|GENRE=m|CAS=r	nul
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
n'	ne1	ADVneg	MORPH=empty	n
an	en2	PROadv	MORPH=empty	an
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
iriez	irier	VERppe	NOMB.=s|GENRE=m|CAS=n	iriez
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
uns	un	PROind	NOMB.=s|GENRE=m|CAS=n	uns
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=n	autre
an	en2	PROadv	MORPH=empty	an
cingne	cener1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	cingne
et	et	CONcoo	MORPH=empty	et
bote	boter1	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|CAS=n	bote
.	.	PONfrt	MORPH=empty	.
Bien	bien1	ADVgen	DEGRE=p	Bien
loing	loing	ADVgen	DEGRE=-	loing
devant	devant	PRE	MORPH=empty	devant
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r	tote
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
rote	rote4	NOMcom	NOMB.=s|GENRE=f|CAS=r	rote
Messire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	Messire
Gauvains	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gauvains
chevalchoit	chevauchier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	chevalchoit
;	;	PONfbl	MORPH=empty	;
Ne	ne1	ADVneg	MORPH=empty	Ne
tarda	tarder	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tarda
gaires	gaire	ADVgen	DEGRE=-	gaires
quant	cant1	CONsub	MORPH=empty	quant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	voit
Venir	venir	VERinf	MORPH=empty	Venir
.	.	PONfrt	MORPH=empty	.
i	i2	PROadv	MORPH=empty	i
.	.	PONfrt	MORPH=empty	.
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
pas	pas	NOMcom	NOMB.=s|GENRE=m|CAS=r	pas
Sor	sor2	PRE	MORPH=empty	Sor
.	.	PONfrt	MORPH=empty	.
i	i2	PROadv	MORPH=empty	i
.	.	PONfrt	MORPH=empty	.
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r	cheval
duillant	doloir	VERppa	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	duillant
et	et	CONcoo	MORPH=empty	et
las	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	las
,	,	PONfbl	MORPH=empty	,
Apantoisant	apantoisier	VERppa	NOMB.=s|GENRE=m|CAS=r	Apantoisant
et	et	CONcoo	MORPH=empty	et
tressué	tressüer	VERppe	NOMB.=p|GENRE=m|CAS=r	tressué
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
salué	salüer	VERppe	NOMB.=s|GENRE=m|CAS=r	salué
Monseignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	Monseignor
Gauvain	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=r	Gauvain
premerains	premerain	PROord	NOMB.=s|GENRE=m|CAS=n	premerains
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
puis	puis	ADVgen	DEGRE=-	puis
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
messire	seignor	NOMcom	NOMB.=s|GENRE=m	messire
Gauvains	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gauvains
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
arestut	arester	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	arestut
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
monseignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r	monseignor
Gauvain	Gauvain	NOMpro	NOMB.=s|GENRE=m|CAS=r	Gauvain
conut	conoistre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	conut
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	Sire
,	,	PONfbl	MORPH=empty	,
don	dont	ADVgen	NOMB.=s|GENRE=m|CAS=r	don
ne	ne1	ADVneg	MORPH=empty	ne
veez	vëoir	VERcjg	MODE=imp|TEMPS=pst|PERS.=2|NOMB.=p	veez
Con	come1	ADVsub	MORPH=empty	Con
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
chevax	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevax
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
tressuez	tressüer	VERppe	NOMB.=s|GENRE=m|CAS=n	tressuez
Et	et	CONcoo	MORPH=empty	Et
tex	tel	ADJind	NOMB.=s|GENRE=m|CAS=n	tex
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mes	mais1	ADVgen	DEGRE=-	mes
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mestier
?	?	PONfrt	MORPH=empty	?
Et	et	CONcoo	MORPH=empty	Et
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	cuit
que	que4	CONsub	MORPH=empty	que
cist	cest	DETdem	NOMB.=p|GENRE=m|CAS=n	cist
dui	deus	ADJcar	NOMB.=p|GENRE=m|CAS=n	dui
destrier	destrier1	NOMcom	NOMB.=p|GENRE=m|CAS=n	destrier
Sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	Sont
vostre	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vostre
;	;	PONfbl	MORPH=empty	;
or	or4	ADVgen	GENRE=m|CAS=n	or
si	si	ADVgen	DEGRE=-	si
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
prieroie	priier	VERcjg	MODE=con|PERS.=1|NOMB.=s	prieroie
,	,	PONfbl	MORPH=empty	,
Par	par	PRE	MORPH=empty	Par
covant	covent1	NOMcom	NOMB.=s|GENRE=m|CAS=r	covant
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
randroie	rendre	VERcjg	MODE=con|PERS.=1|NOMB.=s	randroie
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	Le
servise	servise	NOMcom	NOMB.=s|GENRE=m|CAS=r	servise
et	et	CONcoo	MORPH=empty	et
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
guerredon	guerredon	NOMcom	NOMB.=s|GENRE=m|CAS=r	guerredon
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	NOMB.=s|GENRE=m|CAS=r	Que
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
,	,	PONfbl	MORPH=empty	,
ou	o3	CONcoo	MORPH=empty	ou
a	a3	PRE	TEMPS=pst	a
prest	prest1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	prest
ou	o3	CONcoo	MORPH=empty	ou
a	a3	PRE	MODE=ind	a
don	don	NOMcom	NOMB.=s|GENRE=m|CAS=r	don
,	,	PONfbl	MORPH=empty	,
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	Le
