token	lemma	POS	morph	treated
peüssiez	pöoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=p	peüssiez
prendre	prendre	VERinf	MORPH=empty	prendre
et	et	CONcoo	MORPH=empty	et
saisir	saisir	VERinf	MORPH=empty	saisir
Se	se	CONsub	MORPH=empty	Se
vous	vos	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r	mestier
en	en2	PROadv	MORPH=empty	en
avïez	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p	avïez
;	;	PONfbl	MORPH=empty	;
Mes	mais1	CONcoo	MORPH=empty	Mes
,	,	PONfbl	MORPH=empty	,
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
croi	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	croi
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
savïez	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p	savïez
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	Les
biens	bien2	NOMcom	NOMB.=p|GENRE=m|CAS=r	biens
que	que2	PROrel	NOMB.=p|CAS=r	que
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n	fille
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
,	,	PONfbl	MORPH=empty	,
Ja	ja	ADVgen	DEGRE=-	Ja
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
metrïez	metre2	VERcjg	MODE=con|PERS.=2|NOMB.=p	metrïez
em	en1	PRE	MORPH=empty	em
plait	plait	NOMcom	NOMB.=s|CAS=r	plait
De	de	PRE	MORPH=empty	De
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
dont	dont	PROrel	MORPH=empty	dont
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
requerez	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	requerez
.	.	PONfrt	MORPH=empty	.
Tous	tot	PROind	NOMB.=s|GENRE=m	Tous
seroie	estre1	VERcjg	MODE=con|PERS.=1|NOMB.=s	seroie
desesperez	desesperer	VERppe	NOMB.=s|GENRE=m|CAS=n	desesperez
S'	se	CONsub	MORPH=empty	S
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
estoie	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	estoie
sans	sans	PRE	MORPH=empty	sans
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=r	fille
.	.	PONfrt	MORPH=empty	.
Croce	Croce	NOMcom	NOMB.=s|GENRE=f|CAS=n	Croce
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	estuet
et	et	CONcoo	MORPH=empty	et
aneïlle	aneler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|CAS=n	aneïlle
Des	des2	PRE	MORPH=empty	Des
or	or4	ADVgen	DEGRE=-	or
mais	mais1	ADVgen	DEGRE=-	mais
pour	por2	PRE	MORPH=empty	pour
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
apuier	apoiier	VERinf	MORPH=empty	apuier
.	.	PONfrt	MORPH=empty	.
S'	se	CONsub	MORPH=empty	S
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vous
devoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	devoit
anuier	enoiier	VERinf	MORPH=empty	anuier
,	,	PONfbl	MORPH=empty	,
De	de	PRE	MORPH=empty	De
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
dont	dont	PROrel	NOMB.=s|CAS=i	dont
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	avez
requis	requerre	VERppe	NOMB.=s|GENRE=m|CAS=r	requis
Seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s	Seroit
respis	respit	NOMcom	NOMB.=s|GENRE=m|CAS=n	respis
et	et	CONcoo	MORPH=empty	et
termes	terme	NOMcom	NOMB.=s|GENRE=m|CAS=r	termes
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r	pris
.	.	PONfrt	MORPH=empty	.
—	—	PONfbl	MORPH=empty	—
Respis	respit	NOMpro	NOMB.=s|GENRE=m|CAS=r	Respis
?	?	PONfrt	MORPH=empty	?
—	—	PONfbl	MORPH=empty	—
Voire	voir	ADVgen	DEGRE=-	Voire
—	—	PONfbl	MORPH=empty	—
Tout	tot	ADVgen	MORPH=empty	Tout
a	a3	PRE	NOMB.=s	a
delivre	delivre1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	delivre
.	.	PONfrt	MORPH=empty	.
Combien	combien	ADVsub	MORPH=empty	Combien
?	?	PONfrt	MORPH=empty	?
—	—	PONfbl	MORPH=empty	—
Tant	tant	ADVgen	DEGRE=-	Tant
comme	come1	CONsub	MORPH=empty	comme
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	j
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
a	a3	PRE	MORPH=empty	a
vivre	vivre1	VERinf	MORPH=empty	vivre
,	,	PONfbl	MORPH=empty	,
Quar	car	ADVgen	MORPH=empty	Quar
saciez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	saciez
bien	bien1	ADVgen	DEGRE=p	bien
certainement	certainement	ADVgen	DEGRE=p	certainement
,	,	PONfbl	MORPH=empty	,
Ne	ne1	ADVneg	MORPH=empty	Ne
vivrai	vivre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	vivrai
mie	mie	ADVneg	MORPH=empty	mie
longuement	longement	ADVgen	DEGRE=p	longuement
,	,	PONfbl	MORPH=empty	,
Quar	car	CONcoo	MORPH=empty	Quar
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
vieulz	vieil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	vieulz
et	et	CONcoo	MORPH=empty	et
foibles	foible	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	foibles
trop	trop	ADVgen	DEGRE=-	trop
.	.	PONfrt	MORPH=empty	.
Plus	plus	ADVgen	DEGRE=c	Plus
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
vescu	vivre1	VERppe	NOMB.=s|GENRE=m|CAS=r	vescu
ne	ne2	ADVneg	MORPH=empty	ne
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
Jacop	Jacon	NOMpro	NOMB.=s|GENRE=m|CAS=r	Jacop
Ne	ne2	CONcoo	MORPH=empty	Ne
Abreham	Abraham	NOMpro	NOMB.=s|GENRE=m|CAS=r	Abreham
ne	ne2	CONcoo	MORPH=empty	ne
Esaü	Esaü	VERppe	NOMB.=s|GENRE=m|CAS=r	Esaü
,	,	PONfbl	MORPH=empty	,
Si	si	ADVgen	DEGRE=-	Si
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
moult	mout	ADVgen	DEGRE=-	moult
de	de	PRE	MORPH=empty	de
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r	mes
bons	bon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	bons
eü	avoir	VERppe	NOMB.=s|GENRE=m|CAS=r	eü
,	,	PONfbl	MORPH=empty	,
Mes	mais1	CONcoo	MORPH=empty	Mes
or	or4	ADVgen	DEGRE=-	or
n'	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
mais	mais1	ADVgen	DEGRE=-	mais
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r	riens
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
plaise	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plaise
:	:	PONfbl	MORPH=empty	:
En	en1	PRE	MORPH=empty	En
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=r	fille
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
tuit	tot	DETind	NOMB.=p|GENRE=m|CAS=n	tuit
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n	mi
aise	aise	NOMcom	NOMB.=p|GENRE=f|CAS=n	aise
,	,	PONfbl	MORPH=empty	,
Pour	por2	PRE	MORPH=empty	Pour
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
vif	vivre1	VERcjg	TEMPS=pst|PERS.=1|NOMB.=s|DEGRE=p	vif
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
tant	tant	ADVgen	DEGRE=-	tant
seulement	solement	ADVgen	DEGRE=-	seulement
,	,	PONfbl	MORPH=empty	,
Quar	car	CONcoo	MORPH=empty	Quar
n'	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
autre	autre	DETind	NOMB.=s|GENRE=m|CAS=r	autre
soustenement	sostenement	NOMcom	NOMB.=s|GENRE=m|CAS=r	soustenement
.	.	PONfrt	MORPH=empty	.
Se	se	CONsub	MORPH=empty	Se
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i	li
seule	soloir	ADJqua	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|DEGRE=p	seule
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
tolez	tolir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	tolez
,	,	PONfbl	MORPH=empty	,
Ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	Ma
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
acorcier	acorder	VERinf	MORPH=empty	acorcier
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
volez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	volez
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
fais	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	fais
seür	sëur2	ADJqua	GENRE=f|CAS=r|DEGRE=p	seür
et	et	CONcoo	MORPH=empty	et
cert	cert	ADJqua	NOMB.=s|CAS=r	cert
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n	fille
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
garde	garder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	garde
et	et	CONcoo	MORPH=empty	et
sert	servir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	sert
Et	et	CONcoo	MORPH=empty	Et
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r	nuit
et	et	CONcoo	MORPH=empty	et
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
et	et	CONcoo	MORPH=empty	et
soir	soir	NOMcom	NOMB.=s|GENRE=m|CAS=r	soir
et	et	CONcoo	MORPH=empty	et
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r	main
;	;	PONfbl	MORPH=empty	;
N'	ne1	ADVneg	MORPH=empty	N
i	i2	PROadv	MORPH=empty	i
lesse	laissier	VERcjg	MODE=imp|TEMPS=pst|PERS.=1|NOMB.=s	lesse
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r	autre
metre	metre2	VERinf	MORPH=empty	metre
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r	main
N'	ne1	CONcoo	MORPH=empty	N
a	a3	PRE	TEMPS=pst	a
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
lever	lever	VERinf	NOMB.=s|GENRE=m|CAS=r	lever
n'	ne2	CONcoo	MORPH=empty	n
a	a3	PRE	MODE=ind|TEMPS=pst	a
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
couchier	couchier	NOMcom	NOMB.=s|GENRE=m|CAS=r	couchier
.	.	PONfrt	MORPH=empty	.
Ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	Ma
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	douce
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n	fille
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
tant	tant	ADVgen	DEGRE=-	tant
chier	chier	ADJqua	GENRE=m|CAS=r|DEGRE=p	chier
Qu'	que4	CONsub	MORPH=empty	Qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
chauce	chaucier1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	chauce
,	,	PONfbl	MORPH=empty	,
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	elle
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
vest	vestir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vest
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
servise	servise	NOMcom	NOMB.=s|GENRE=m|CAS=r	servise
tant	tant	ADVgen	DEGRE=-	tant
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
plest	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plest
Que	que4	CONsub	MORPH=empty	Que
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
ne	ne1	ADVneg	MORPH=empty	ne
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	son
reconfort	reconfort	NOMcom	NOMB.=s|GENRE=m|CAS=n	reconfort
,	,	PONfbl	MORPH=empty	,
Grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	Grant
piece	piece	NOMcom	NOMB.=s|GENRE=f|CAS=r	piece
a	avoir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	a
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
fusse	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s	fusse
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=n	mort
.	.	PONfrt	MORPH=empty	.
Pour	por2	PRE	MORPH=empty	Pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
pri	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	pri
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
amez	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	amez
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
don	don	NOMcom	NOMB.=s|GENRE=m|CAS=r	don
cuite	quite	ADJqua	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=m|DEGRE=p	cuite
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
clamez	clamer	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	clamez
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Or	or4	ADVgen	DEGRE=-	Or
n'	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
Thereüs	Theorris	NOMpro	NOMB.=s|GENRE=m|CAS=n	Thereüs
a	a3	PRE	MORPH=empty	a
aise	aise	NOMcom	NOMB.=s|GENRE=f|CAS=r	aise
,	,	PONfbl	MORPH=empty	,
Quar	car	CONcoo	MORPH=empty	Quar
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
oit	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	oit
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	chose
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
plaise	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plaise
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	dou
tout	tot	PROind	NOMB.=s|GENRE=m|CAS=r	tout
cuide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	cuide
avoir	avoir	VERinf	MORPH=empty	avoir
failli	falir	VERppe	NOMB.=s|GENRE=m|CAS=r	failli
.	.	PONfrt	MORPH=empty	.
Or	or4	ADVgen	DEGRE=-	Or
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	tient
moult	mout	ADVgen	DEGRE=-	moult
a	avoir	PRE	MORPH=empty	a
malbailli	maubaillir	VERppe	NOMB.=s|GENRE=m|CAS=r	malbailli
:	:	PONfbl	MORPH=empty	:
Ne	ne1	ADVneg	MORPH=empty	Ne
set	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	set
que	que2	PROrel	GENRE=n	que
faire	faire	VERinf	MORPH=empty	faire
ne	ne2	CONcoo	MORPH=empty	ne
que	que2	CONsub	MORPH=empty	que
dire	dire	VERinf	MORPH=empty	dire
,	,	PONfbl	MORPH=empty	,
Mes	mais1	CONcoo	MORPH=empty	Mes
moult	mout	ADVgen	DEGRE=-	moult
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
mas	mais1	ADVgen	DEGRE=p	mas
et	et	CONcoo	MORPH=empty	et
moult	mout	ADVgen	DEGRE=-	moult
souspire	sospirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	souspire
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
samblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	samblant
que	que4	CONsub	MORPH=empty	que
moult	mout	ADVgen	DEGRE=-	moult
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
grieve	grever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	grieve
Quant	cant1	CONsub	MORPH=empty	Quant
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
sa	son4	DETpos	MODE=ind|PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
volenté	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	volenté
n'	ne1	ADVneg	MORPH=empty	n
achieve	achever	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	achieve
,	,	PONfbl	MORPH=empty	,
Volenté	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	Volenté
qu'	que2	PROrel	NOMB.=s|GENRE=f|CAS=n	qu
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
mauvese	mauvais	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	mauvese
et	et	CONcoo	MORPH=empty	et
fole	fol3	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	fole
.	.	PONfrt	MORPH=empty	.
Toute	tot	ADVgen	NOMB.=s|GENRE=f	Toute
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
perdue	perdre	VERppe	NOMB.=s|GENRE=f|CAS=r	perdue
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
parole	parole	NOMcom	NOMB.=s|GENRE=f|CAS=r	parole
,	,	PONfbl	MORPH=empty	,
Q'	que2	CONsub	NOMB.=s	Q
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
mot	mot	NOMcom	NOMB.=s|GENRE=m|CAS=r	mot
,	,	PONfbl	MORPH=empty	,
ançois	ainçois	ADVgen	DEGRE=-	ançois
se	soi1	PROper	PERS.=3|NOMB.=s|CAS=r	se
plaint	plaindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plaint
.	.	PONfrt	MORPH=empty	.
Sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	Sa
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r	folie
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
savoir	savoir	VERinf	NOMB.=s|GENRE=m|CAS=r	savoir
vaint	veintre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vaint
.	.	PONfrt	MORPH=empty	.
—	—	PONfbl	MORPH=empty	—
Folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r	Folie
?	?	PONfrt	MORPH=empty	?
Mes	mais1	CONcoo	MORPH=empty	Mes
Amours	amor	NOMpro	NOMB.=s|GENRE=f|CAS=n	Amours
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	cuit
,	,	PONfbl	MORPH=empty	,
Cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=n	Cele
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
tout	tot	ADVgen	NOMB.=s|CAS=r|DEGRE=-	tout
vaint	veintre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vaint
et	et	CONcoo	MORPH=empty	et
destruit	destruire	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	destruit
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
quant	cant1	CONsub	MORPH=empty	quant
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
plaist	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plaist
en	en1	PRE	MORPH=empty	en
petit	petit	ADJqua	NOMB.=s	petit
d'	de	PRE	MORPH=empty	d
eure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r	eure
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Le
vaincu	veintre	VERppe	NOMB.=s|GENRE=m|CAS=n	vaincu
remest	remanoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	remest
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
deseure	desor	ADVgen	MORPH=empty	deseure
.	.	PONfrt	MORPH=empty	.
—	—	PONfbl	MORPH=empty	—
Est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	Est
dont	dont	ADVgen	DEGRE=-	dont
Amours	amor	NOMpro	NOMB.=s|GENRE=f|CAS=n	Amours
de	de	PRE	MORPH=empty	de
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tel
vertu	vertu	NOMcom	NOMB.=s|GENRE=f|CAS=r	vertu
Qu'	que4	CONsub	GENRE=f	Qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
fet	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fet
vaintre	veintre	VERinf	MORPH=empty	vaintre
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
vaincu	veintre	NOMcom	NOMB.=s|GENRE=m|CAS=r	vaincu
?	?	PONfrt	MORPH=empty	?
—	—	PONfbl	MORPH=empty	—
Oïl	öil	ADVgen	MORPH=empty	Oïl
,	,	PONfbl	MORPH=empty	,
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
tesmoignent	tesmoignier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	tesmoignent
et	et	CONcoo	MORPH=empty	et
dient	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	dient
Cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n	Cil
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
d'	de	PRE	MORPH=empty	d
Amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	Amors
braient	braire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	braient
et	et	CONcoo	MORPH=empty	et
crient	crïer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	crient
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
de	de	PRE	MORPH=empty	de
puis	puis	ADVgen	DEGRE=-	puis
que	que4	CONsub	MORPH=empty	que
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n	cil
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
