token	lemma	POS	morph	treated
,	,	PONfbl	MORPH=empty	,
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
seroie	estre1	VERcjg	MODE=con|PERS.=1|NOMB.=s	seroie
tout	tot	ADVgen	DEGRE=-	tout
entresait	entresait	ADVgen	DEGRE=-	entresait
Tout	tot	ADVgen	DEGRE=-	Tout
près	près	ADJqua	NOMB.=s|GENRE=m|DEGRE=-	près
de	de	PRE	MORPH=empty	de
prouver	prover	VERinf	CAS=r	prouver
orendroit	orendroit	ADVgen	DEGRE=-	orendroit
Qu’	que4	CONsub	MORPH=empty	Qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
estre	estre1	VERinf	MORPH=empty	estre
arse	ardre	VERppe	NOMB.=s|GENRE=f|CAS=n	arse
par	par	PRE	MORPH=empty	par
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r	droit
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Che	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	Che
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dist
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n	dus
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
sousferrai	sofrir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	sousferrai
,	,	PONfbl	MORPH=empty	,
Nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r	Nule
justiche	justice	NOMcom	NOMB.=s|GENRE=f|CAS=r	justiche
n’	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	ferai
Tant	tant	ADVgen	DEGRE=-	Tant
que	que4	CONsub	MORPH=empty	que
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
oncles	oncle	NOMcom	NOMB.=s|GENRE=m|CAS=n	oncles
ert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	ert
venus	venir	VERppe	NOMB.=s|GENRE=m|CAS=n	venus
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Melyatirs	Mélitar	NOMpro	NOMB.=s|GENRE=m|CAS=n	Melyatirs
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
devenus	devenir	VERppe	NOMB.=s|GENRE=m|CAS=n	devenus
Si	si	ADVgen	DEGRE=-	Si
dolans	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	dolans
qu’	que4	CONsub	MORPH=empty	qu
à	a3	PRE	NOMB.=s	à
poi	poi	ADVgen	NOMB.=s|GENRE=m	poi
ne	ne1	ADVneg	MORPH=empty	ne
marvoie	marver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	marvoie
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n	dus
por	por2	PRE	MORPH=empty	por
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
oncle	oncle	NOMcom	NOMB.=s|GENRE=m|CAS=r	oncle
envoie	envoiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	envoie
;	;	PONfbl	MORPH=empty	;
Euriaut	Eureoil	NOMpro	NOMB.=s|GENRE=m	Euriaut
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m|CAS=r	fait
em	en1	PRE	MORPH=empty	em
prison	prison	NOMcom	NOMB.=s|GENRE=f|CAS=r	prison
metre	metre2	VERinf	MORPH=empty	metre
.	.	PONfrt	MORPH=empty	.
Or	or4	ADVgen	DEGRE=-	Or
mais	mais1	ADVgen	DEGRE=-	mais
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
covient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	covient
entremetre	entremetre	VERinf	MORPH=empty	entremetre
A	a3	PRE	MORPH=empty	A
conter	conter	VERinf	MORPH=empty	conter
de	de	PRE	MORPH=empty	de
Gérart	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=r	Gérart
l’	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
enfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r	enfant
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
à	avoir	PRE	MODE=ind|TEMPS=pst|NOMB.=s	à
Couloigne	Coloingne	NOMpro	NOMB.=s|CAS=r	Couloigne
servi	servir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	servi
tant	tant	ADVgen	DEGRE=-	tant
Que	que4	CONsub	MORPH=empty	Que
tout	tot	PROind	NOMB.=s|GENRE=m|CAS=r	tout
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
amèrent	amer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	amèrent
bas	bas	ADJqua	GENRE=m|DEGRE=p	bas
et	et	CONcoo	MORPH=empty	et
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	haut
.	.	PONfrt	MORPH=empty	.
Ne	ne2	ADVneg	MORPH=empty	Ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
ramenbre	ramembrer	VERcjg	MODE=ind|PERS.=3|NOMB.=s	ramenbre
d’	de	PRE	MORPH=empty	d
Euriaut	Eureoil	NOMpro	NOMB.=s|GENRE=m	Euriaut
;	;	PONfbl	MORPH=empty	;
En	en1	PRE	MORPH=empty	En
amer	amer1	NOMcom	MORPH=empty	amer
a	a3	VERcjg	MODE=ind|TEMPS=pst	a
mise	metre2	VERppe	NOMB.=s|GENRE=f|CAS=r	mise
s’	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
entente	entente	NOMcom	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|CAS=r	entente
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n	fille
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=r	duc
Milon	Miles	NOMpro	NOMB.=s|GENRE=m|CAS=r	Milon
Aiglente	Aiglental	NOMpro	NOMB.=s|GENRE=f|CAS=r	Aiglente
,	,	PONfbl	MORPH=empty	,
Cheli	chevil	PROdem	NOMB.=s|GENRE=m|CAS=r	Cheli
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
faite	faire	VERppe	NOMB.=s|GENRE=f|CAS=r	faite
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
puison	pöoir	NOMcom	NOMB.=s|GENRE=f|CAS=r	puison
Dont	dont	PROrel	NOMB.=s|GENRE=f	Dont
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
but	boivre	VERppe	NOMB.=s|CAS=r	but
à	a3	PRE	MORPH=empty	à
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
fuison	fuir	NOMcom	NOMB.=s|GENRE=f|CAS=r	fuison
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
Aiglente	Aiglent	NOMpro	NOMB.=s|GENRE=f|CAS=r	Aiglente
tout	tot	ADVgen	DEGRE=-	tout
ensement	ensement	ADVgen	DEGRE=-	ensement
L’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	L
amoit	amer1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	amoit
issi	issi	ADVgen	DEGRE=-	issi
très	très	ADVgen	MORPH=empty	très
durement	durement2	ADVgen	DEGRE=p	durement
Qu’	que4	CONsub	MORPH=empty	Qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
en	en2	PROadv	MORPH=empty	en
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
toute	tot	ADVgen	DEGRE=-	toute
déchute	deschauter	VERppe	NOMB.=s|GENRE=f|CAS=n	déchute
Tant	tant	ADVgen	DEGRE=-	Tant
que	que4	CONsub	MORPH=empty	que
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	ses
pères	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n	pères
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
perchute	perchepre	VERppe	NOMB.=s|GENRE=m|CAS=r	perchute
.	.	PONfrt	MORPH=empty	.
Sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n	Sa
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n	fille
ne	ne1	ADVneg	MORPH=empty	ne
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tint
pas	pas	ADVneg	MORPH=empty	pas
por	por2	PRE	MORPH=empty	por
saige	sage	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	saige
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
que	que4	CONsub	MORPH=empty	que
par	par	PRE	MORPH=empty	par
mariaige	marïage	NOMcom	NOMB.=s|GENRE=m|CAS=r	mariaige
Les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	Les
volra	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	volra
ajouster	ajoster	VERinf	MORPH=empty	ajouster
ensamble	ensemble	ADVgen	DEGRE=-	ensamble
,	,	PONfbl	MORPH=empty	,
Quar	car	CONcoo	MORPH=empty	Quar
en	en1	PRE	MORPH=empty	en
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
leu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r	leu
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
con	come1	CONsub	MORPH=empty	con
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	semble
,	,	PONfbl	MORPH=empty	,
N’	ne1	CONcoo	MORPH=empty	N
el	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	el
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
à	a3	PRE	MORPH=empty	à
millour	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=s	millour
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
Donner	doner	VERinf	MORPH=empty	Donner
à	a3	PRE	TEMPS=pst	à
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r	femme
ne	ne2	CONcoo	MORPH=empty	ne
baillier	baillier	VERinf	MORPH=empty	baillier
.	.	PONfrt	MORPH=empty	.
Par	par	PRE	MORPH=empty	Par
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
consel	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r	consel
de	de	PRE	MORPH=empty	de
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r	amis
En	en2	PROadv	MORPH=empty	En
a	avoir	VERcjg	MODE=ind|PERS.=3|NOMB.=s	a
Gérart	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=r	Gérart
à	a3	PRE	TEMPS=pst|NOMB.=s	à
raison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=r	raison
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
.	.	PONfrt	MORPH=empty	.
Tant	tant	ADVgen	DEGRE=-	Tant
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
parolle	parole	NOMcom	NOMB.=s|GENRE=f|CAS=r	parolle
aprochie	aprochier	VERppe	NOMB.=s|GENRE=f|CAS=r	aprochie
Que	que4	CONsub	MORPH=empty	Que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
puciele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	puciele
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
fianchie	fïancier1	VERppe	NOMB.=s|GENRE=f|CAS=r	fianchie
;	;	PONfbl	MORPH=empty	;
Mais	mais1	CONcoo	MORPH=empty	Mais
de	de	PRE	MORPH=empty	de
fin	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	fin
anui	enui	NOMcom	NOMB.=s|GENRE=m|CAS=r	anui
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
moroit	morir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	moroit
Que	que4	CONsub	MORPH=empty	Que
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
termes	terme	NOMcom	NOMB.=s|GENRE=m|CAS=n	termes
tant	tant	ADVgen	DEGRE=-	tant
demouroit	demorer	VERcjg	MODE=con|TEMPS=ipf|PERS.=3|NOMB.=s	demouroit
K’	que4	CONsub	MORPH=empty	K
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
devoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	devoit
Aiglente	Aiglent	NOMpro	NOMB.=s|GENRE=f|CAS=r	Aiglente
espouser	esposer2	VERinf	MORPH=empty	espouser
.	.	PONfrt	MORPH=empty	.
S’	son4	DETpos	GENRE=f|CAS=r	S
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mise	metre2	VERppe	NOMB.=s|GENRE=f|CAS=r	mise
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
penser	penser	NOMcom	MORPH=empty	penser
:	:	PONfbl	MORPH=empty	:
Pourquant	por2+cant2	ADVgen	MORPH=empty	Pourquant
si	si	ADVgen	PERS.=3|DEGRE=-	si
mainne	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mainne
biele	bien1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	biele
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
,	,	PONfbl	MORPH=empty	,
Tant	tant	ADVgen	DEGRE=-	Tant
que	que4	CONsub	MORPH=empty	que
j	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	j
.	.	PONfrt	MORPH=empty	.
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	prist
envie	envie	NOMcom	NOMB.=s|GENRE=f|CAS=r	envie
D’	de	PRE	MORPH=empty	D
aler	aler	VERinf	MORPH=empty	aler
en	en1	PRE	MORPH=empty	en
gibier	gibier	VERinf	MORPH=empty	gibier
pour	por2	PRE	MORPH=empty	pour
déduire	deduire	VERinf	MORPH=empty	déduire
Et	et	CONcoo	MORPH=empty	Et
pour	por2	PRE	MORPH=empty	pour
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
esprevier	esprevier	NOMcom	NOMB.=s|GENRE=m|CAS=r	esprevier
miex	mieus	ADVgen	DEGRE=c	miex
duire	duire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	duire
A	a3	PRE	MORPH=empty	A
prendre	prendre	VERinf	MORPH=empty	prendre
l’	le	DETdef	PERS.=3|NOMB.=s|GENRE=f|CAS=r	l
aloe	alöe1	NOMcom	NOMB.=s|GENRE=f|CAS=r	aloe
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
quaille	caille	NOMcom	NOMB.=s|GENRE=f|CAS=r	quaille
;	;	PONfbl	MORPH=empty	;
C'	que4	PROrel	NOMB.=s|CAS=r	C
à	a3	PRE	TEMPS=pst|NOMB.=s	à
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
pie	pié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pie
ne	ne1	ADVneg	MORPH=empty	ne
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
-	-	PONfbl	MORPH=empty	-
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
faille	faille3	VERcjg	MODE=sub|NOMB.=s|GENRE=f	faille
,	,	PONfbl	MORPH=empty	,
A	a3	PRE	MORPH=empty	A
cerciele	cercele	NOMcom	NOMB.=s|GENRE=f|CAS=r	cerciele
ni	ne2	CONcoo	MORPH=empty	ni
à	a3	VERcjg	TEMPS=pst|NOMB.=s	à
vaniel	veniier	NOMcom	NOMB.=s|GENRE=m|CAS=r	vaniel
'	'	PONfbl	MORPH=empty	'
.	.	PONfrt	MORPH=empty	.
Gérars	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gérars
sist	sëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	sist
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r	cheval
isniel	isnel	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	isniel
,	,	PONfbl	MORPH=empty	,
Son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Son
esprevier	esprevier	NOMcom	NOMB.=s|GENRE=m|CAS=r	esprevier
sor	sor2	PRE	MORPH=empty	sor
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
puing	poing	NOMcom	NOMB.=s|GENRE=m|CAS=r	puing
porte	porter	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|GENRE=f|CAS=r	porte
,	,	PONfbl	MORPH=empty	,
De	de	PRE	MORPH=empty	De
Couloigne	Coloingne	NOMpro	NOMB.=s|GENRE=f|CAS=r	Couloigne
issi	issir	ADVgen	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	issi
par	par	PRE	MORPH=empty	par
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r	porte
Et	et	CONcoo	MORPH=empty	Et
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
ostes	oste	NOMcom	NOMB.=p|GENRE=m|CAS=r	ostes
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
à	a3	PRE	MORPH=empty	à
destre	destre	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	destre
.	.	PONfrt	MORPH=empty	.
Aiglente	Aiglent	NOMcom	NOMB.=s|GENRE=f|CAS=n	Aiglente
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
à	a3	PRE	MORPH=empty	à
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
fenestre	fenestre	NOMcom	NOMB.=s|GENRE=f|CAS=r	fenestre
De	de	PRE	MORPH=empty	De
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
plus	plus	ADVgen	DEGRE=-	plus
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	haute
tour	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r	tour
perine	perrin	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	perine
;	;	PONfbl	MORPH=empty	;
Dejouste	dejoste	PRE	NOMB.=s|GENRE=f	Dejouste
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
Flourentine	Florentin	NOMpro	NOMB.=s|GENRE=f|CAS=n	Flourentine
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
Aiglente	Aiglent	NOMpro	NOMB.=s|GENRE=f|CAS=n	Aiglente
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
chastioit	chastiier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	chastioit
D’	de	PRE	MORPH=empty	D
amer	amer1	VERinf	MORPH=empty	amer
Gérart	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=r	Gérart
,	,	PONfbl	MORPH=empty	,
c’	qui	CONsub	NOMB.=s|GENRE=m|CAS=r	c
avoir	avoir	VERinf	GENRE=m	avoir
cuidoit	cuidier1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	cuidoit
.	.	PONfrt	MORPH=empty	.
Gérars	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n	Gérars
,	,	PONfbl	MORPH=empty	,
quant	cant1	CONsub	MORPH=empty	quant
aperchute	apercevoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	aperchute
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
,	,	PONfbl	MORPH=empty	,
Son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Son
oste	oste	NOMcom	NOMB.=s|GENRE=m|CAS=r	oste
en	en1	PRE	MORPH=empty	en
riant	rire	VERppa	CAS=r	riant
apiela	apeler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	apiela
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Biaus	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	Biaus
ostes	oste	NOMcom	TEMPS=psp|NOMB.=s|GENRE=m	ostes
,	,	PONfbl	MORPH=empty	,
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r	foi
que	que2	PROrel	MORPH=empty	que
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	moi
devés	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s	devés
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
samble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	samble
?	?	PONfrt	MORPH=empty	?
jà	ja	ADVgen	DEGRE=-	jà
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
levés	lever	VERppe	NOMB.=s|GENRE=m|CAS=n	levés
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
solaus	soleil	NOMcom	NOMB.=s|GENRE=m|CAS=n	solaus
à	a3	PRE	TEMPS=pst|NOMB.=s	à
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
fenestre	fenestre	NOMcom	NOMB.=s|GENRE=f|CAS=r	fenestre
.	.	PONfrt	MORPH=empty	.
Molt	mout	ADVgen	DEGRE=-	Molt
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
ore	or4	ADVgen	DEGRE=-	ore
enbieli	embler	ADVgen	NOMB.=s	enbieli
cel	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	cel
estre	estre2	VERinf	NOMB.=s|GENRE=m|CAS=r	estre
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
pour	por2	PRE	MORPH=empty	pour
chou	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	chou
que	que4	PROrel	NOMB.=s|CAS=r	que
g'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	g
i	i2	PROadv	MORPH=empty	i
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
coisir	choisir	VERinf	MORPH=empty	coisir
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r	La
riens	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	riens
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
que	que2	PROrel	MORPH=empty	que
plus	plus	ADVgen	DEGRE=-	plus
desir	desirrer	VERcjg	NOMB.=s	desir
,	,	PONfbl	MORPH=empty	,
Volrai	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	Volrai
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	ceste
chanson	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=r	chanson
chanter	chanter	VERinf	MORPH=empty	chanter
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
bien	bien1	ADVgen	DEGRE=p	bien
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
porra	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	porra
escouter	escouter	VERinf	MORPH=empty	escouter
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Dont	dont	ADVgen	MORPH=empty	Dont
chante	chanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	chante
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	cler
,	,	PONfbl	MORPH=empty	,
molt	mout	ADVgen	DEGRE=-	molt
s’	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
esforcha	esforcier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	esforcha
!	!	PONfrt	MORPH=empty	!
:	:	PONfbl	MORPH=empty	:
J’	je	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n	J
atenc	atendre	VERcjg	PERS.=1|NOMB.=p	atenc
de	de	PRE	MORPH=empty	de
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	li
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
:	:	PONfbl	MORPH=empty	:
Diex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Diex
arai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	arai
le	il	PROper	NOMB.=s|GENRE=m|CAS=r	le
jou	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	jou
jà	ja	ADVgen	DEGRE=-	jà
?	?	PONfrt	MORPH=empty	?
