token	lemma	POS	morph	treated
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
prodom	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodom
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
que	que4	CONsub	MORPH=empty	que
rien	rien	PROind	NOMB.=s|GENRE=f|CAS=n	rien
ne	ne1	ADVneg	MORPH=empty	ne
valt	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	valt
proiere	priiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	proiere
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
parole	parole	NOMcom	NOMB.=s|GENRE=f|CAS=n	parole
faut	falir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	faut
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	vont
couchier	couchier	VERinf	MORPH=empty	couchier
sanz	sans	PRE	MORPH=empty	sanz
plus	plus	ADVgen	DEGRE=-	plus
de	de	PRE	MORPH=empty	de
plet	plait	NOMcom	NOMB.=s|GENRE=m|CAS=r	plet
,	,	PONfbl	MORPH=empty	,
que	que2	CONsub	MORPH=empty	que
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
lit	lit1	NOMcom	NOMB.=p|GENRE=m|CAS=n	lit
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	estoient
ja	ja	ADVgen	DEGRE=-	ja
fet	faire	VERppe	NOMB.=p|GENRE=m|CAS=n	fet
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
prodon	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodon
par	par	PRE	MORPH=empty	par
matin	matin2	NOMcom	NOMB.=s|GENRE=m|CAS=r	matin
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	leva
,	,	PONfbl	MORPH=empty	,
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r	lit
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
vaslet	vaslet	NOMcom	NOMB.=s|GENRE=m|CAS=r	vaslet
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
an	en2	PROadv	MORPH=empty	an
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ala
la	là	ADVgen	DEGRE=-	la
ou	où	PROrel	NOMB.=s	ou
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
trova	trover	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	trova
gisant	jesir	VERppa	NOMB.=s|CAS=r	gisant
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
porter	porter	VERinf	MORPH=empty	porter
an	en1	PRE	MORPH=empty	an
presant	present2	NOMcom	NOMB.=s|GENRE=m|CAS=r	presant
chemise	chemise	NOMcom	NOMB.=s|GENRE=f|CAS=r	chemise
et	et	CONcoo	MORPH=empty	et
braies	braie	NOMcom	NOMB.=p|GENRE=f|CAS=r	braies
de	de	PRE	MORPH=empty	de
cheinsil	chainsil	NOMcom	NOMB.=p|GENRE=m|CAS=r	cheinsil
et	et	CONcoo	MORPH=empty	et
chauces	chauce	NOMcom	NOMB.=p|GENRE=f|CAS=r	chauces
taintes	teindre	VERppe	NOMB.=p|GENRE=f|CAS=r	taintes
an	en1	PRE	MORPH=empty	an
bresil	bresil2	NOMcom	NOMB.=s|GENRE=m|CAS=r	bresil
et	et	CONcoo	MORPH=empty	et
cote	cote2	NOMcom	NOMB.=s|GENRE=f|CAS=r	cote
d'	de	PRE	MORPH=empty	d
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
drap	drap	NOMcom	NOMB.=s|GENRE=m|CAS=r	drap
de	de	PRE	MORPH=empty	de
soie	soie2	NOMcom	NOMB.=s|GENRE=f|CAS=r	soie
ynde	inde	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	ynde
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
tissuz	tistre	VERppe	NOMB.=s|GENRE=m|CAS=n	tissuz
et	et	CONcoo	MORPH=empty	et
fez	faire	VERppe	NOMB.=s|GENRE=m|CAS=n	fez
an	en1	PRE	MORPH=empty	an
Ynde	Inde	NOMpro	NOMB.=s|GENRE=f|CAS=r	Ynde
.	.	PONfrt	MORPH=empty	.
Por	por2	PRE	MORPH=empty	Por
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que4	CONsub	MORPH=empty	que
vestir	vestir	VERinf	MORPH=empty	vestir
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
feïst	faire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	feïst
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
anvea	envoiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	anvea
et	et	CONcoo	MORPH=empty	et
se	si	ADVgen	DEGRE=-	se
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
:	:	PONfbl	MORPH=empty	:
"	"	PONfbl	MORPH=empty	"
Amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r	Amis
,	,	PONfbl	MORPH=empty	,
ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r	ces
dras	drap	NOMcom	NOMB.=p|GENRE=m|CAS=r	dras
que	que2	PROrel	NOMB.=p|GENRE=m|CAS=r	que
ci	ci	ADVgen	DEGRE=-	ci
veez	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	veez
vestiroiz	vestir	VERcjg	TEMPS=fut|PERS.=2|NOMB.=p	vestiroiz
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
creez	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	creez
.	.	PONfrt	MORPH=empty	.
"	"	PONfbl	MORPH=empty	"
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
vaslez	vaslet	NOMcom	NOMB.=s|GENRE=m|CAS=n	vaslez
respont	respondre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	respont
:	:	PONfbl	MORPH=empty	:
"	"	PONfbl	MORPH=empty	"
Biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	Biau
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	sire
,	,	PONfbl	MORPH=empty	,
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
porreiez	pöoir	VERcjg	MODE=con|TEMPS=fut|PERS.=2|NOMB.=p	porreiez
asez	assez	ADVgen	DEGRE=-	asez
mialz	mieus	ADVgen	DEGRE=c	mialz
dire	dire	VERinf	MORPH=empty	dire
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
drap	drap	NOMcom	NOMB.=s|GENRE=m|CAS=n	drap
que	que2	PROrel	CAS=r	que
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n	mere
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
,	,	PONfbl	MORPH=empty	,
dont	dont	ADVgen	MORPH=empty	dont
ne	ne1	ADVneg	MORPH=empty	ne
valent	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	valent
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
mialz	mieus	ADVgen	DEGRE=c	mialz
que	que1	CONsub	MORPH=empty	que
cist	cest	PROdem	NOMB.=s|GENRE=m|CAS=n	cist
?	?	PONfrt	MORPH=empty	?
Et	et	CONcoo	MORPH=empty	Et
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
volez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	volez
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	les
veste	vestir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	veste
!	!	PONfrt	MORPH=empty	!
-	-	PONfbl	MORPH=empty	-
Vaslez	vaslet	NOMcom	MODE=imp|PERS.=2|NOMB.=p|GENRE=m|CAS=n	Vaslez
,	,	PONfbl	MORPH=empty	,
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r	foi
que	que2	PROrel	NOMB.=s	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	doi
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
teste	teste	NOMcom	NOMB.=s|GENRE=f|CAS=r	teste
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	TEMPS=pst|NOMB.=s	fet
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
prodon	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodon
,	,	PONfbl	MORPH=empty	,
ainz	ainz	ADVgen	DEGRE=-	ainz
valent	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	valent
pis	pis1	ADVgen	DEGRE=c	pis
.	.	PONfrt	MORPH=empty	.
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	Vos
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
deïstes	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=p	deïstes
,	,	PONfbl	MORPH=empty	,
biax	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	biax
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=r	amis
,	,	PONfbl	MORPH=empty	,
qant	cant1	CONsub	MORPH=empty	qant
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
amenai	amener	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	amenai
ceanz	çaienz	ADVgen	DEGRE=-	ceanz
,	,	PONfbl	MORPH=empty	,
que	que4	CONsub	MORPH=empty	que
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	toz
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n	mes
comandemanz	comandement	NOMcom	NOMB.=p|GENRE=m|CAS=n	comandemanz
fereiez	faire	VERcjg	MODE=con|TEMPS=fut|PERS.=2|NOMB.=p|CAS=n	fereiez
.	.	PONfrt	MORPH=empty	.
-	-	PONfbl	MORPH=empty	-
Et	et	CONcoo	MORPH=empty	Et
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
si	si	ADVgen	DEGRE=-	si
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	ferai
,	,	PONfbl	MORPH=empty	,
fet	faire	VERcjg	NOMB.=s|GENRE=m|CAS=r	fet
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
vaslez	vaslet	NOMcom	NOMB.=s|GENRE=m|CAS=n	vaslez
,	,	PONfbl	MORPH=empty	,
ja	ja	ADVgen	DEGRE=-	ja
n'	ne1	ADVneg	MORPH=empty	n
an	en2	PROadv	MORPH=empty	an
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	serai
ancontre	encontre1	PRE	MORPH=empty	ancontre
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
de	de	PRE	MORPH=empty	de
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r	nule
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	chose
.	.	PONfrt	MORPH=empty	.
"	"	PONfbl	MORPH=empty	"
As	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	As
dras	drap	NOMcom	NOMB.=p|GENRE=m|CAS=r	dras
vestir	vestir	VERinf	MORPH=empty	vestir
plus	plus	ADVgen	DEGRE=-	plus
ne	ne1	ADVneg	MORPH=empty	ne
repose	reposer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	repose
,	,	PONfbl	MORPH=empty	,
si	si	ADVgen	DEGRE=-	si
a	avoir	PRE	MODE=ind|TEMPS=pst|PERS.=3	a
les	le	DETdef	PERS.=3|NOMB.=p|GENRE=f|CAS=r	les
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=r	mere
lessiez	laissier	VERppe	MODE=imp|NOMB.=p	lessiez
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
prodom	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodom
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
abessiez	abaissier	VERppe	NOMB.=s|GENRE=m|CAS=n	abessiez
,	,	PONfbl	MORPH=empty	,
se	si	CONsub	MORPH=empty	se
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
chauça	chaucier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	chauça
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
esperon	esperon	NOMcom	NOMB.=s|GENRE=m|CAS=r	esperon
destre	destre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	destre
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
costume	costume	NOMcom	NOMB.=s|GENRE=f|CAS=r	costume
soloit	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	soloit
tex	tel	ADJind	NOMB.=p|GENRE=m|CAS=n	tex
estre	estre1	VERinf	MORPH=empty	estre
que	que4	CONsub	MORPH=empty	que
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
feisoit	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	feisoit
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
devoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	devoit
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
esperon	esperon	NOMcom	NOMB.=s|GENRE=m|CAS=r	esperon
chaucier	chaucier1	VERinf	MORPH=empty	chaucier
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
prodom	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodom
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
abeissié	abaissier	VERppe	NOMB.=s|GENRE=m|CAS=n	abeissié
,	,	PONfbl	MORPH=empty	,
Se	si	CONsub	MORPH=empty	Se
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
esperon	esperon	NOMcom	NOMB.=s|GENRE=m|CAS=r	esperon
chaucié	chaucier1	VERppe	NOMB.=s|GENRE=m|CAS=r	chaucié
.	.	PONfrt	MORPH=empty	.
D'	de	PRE	MORPH=empty	D
autres	autre	DETind	NOMB.=p|GENRE=m|CAS=r	autres
vaslez	vaslet	NOMcom	NOMB.=p|GENRE=m|CAS=r	vaslez
asez	assez	ADVgen	DEGRE=-	asez
i	i2	PROadv	MORPH=empty	i
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
,	,	PONfbl	MORPH=empty	,
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	chascuns
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
avenir	avenant	VERinf	MORPH=empty	avenir
i	i2	PROadv	MORPH=empty	i
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	pot
a	a3	PRE	MORPH=empty	a
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
armer	armer	VERinf	MORPH=empty	armer
a	a3	VERcjg	MORPH=empty	a
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r	main
mise	metre2	VERppe	NOMB.=s|GENRE=f|CAS=r	mise
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
prodom	pro	NOMcom	NOMB.=s|GENRE=m|CAS=n	prodom
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r	espee
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
prise	prendre	VERppe	NOMB.=s|GENRE=f|CAS=r	prise
,	,	PONfbl	MORPH=empty	,
se	soi1	ADVgen	CAS=r	se
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
ceint	ceindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ceint
et	et	CONcoo	MORPH=empty	et
si	si	ADVgen	DEGRE=-	si
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
beisa	baisier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	beisa
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
que	que4	CONsub	MORPH=empty	que
donee	doner	VERppe	NOMB.=s|GENRE=f|CAS=n	donee
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
la	le	DETdef	NOMB.=s|GENRE=f	la
plus	plus	ADVgen	DEGRE=-	plus
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	haute
ordre	ordre	NOMcom	NOMB.=s|GENRE=m|CAS=r	ordre
avoec	avuec	PRE	MORPH=empty	avoec
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r	espee
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	que
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dex
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
fete	faire	VERppe	NOMB.=s|GENRE=f|CAS=r	fete
et	et	CONcoo	MORPH=empty	et
comandee	comander	VERppe	NOMB.=s|GENRE=f|CAS=r	comandee
,	,	PONfbl	MORPH=empty	,
c'	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	c
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
ordre	ordre	NOMcom	NOMB.=s|GENRE=m|CAS=n	ordre
de	de	PRE	MORPH=empty	de
chevalerie	chevalerie	NOMcom	NOMB.=s|GENRE=f|CAS=r	chevalerie
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
estre	estre1	VERinf	MORPH=empty	estre
sanz	sans	PRE	MORPH=empty	sanz
vilenie	vilenie	NOMcom	NOMB.=s|GENRE=f|CAS=r	vilenie
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
:	:	PONfbl	MORPH=empty	:
"	"	PONfbl	MORPH=empty	"
Biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	Biau
frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n	frere
,	,	PONfbl	MORPH=empty	,
or	or4	ADVgen	DEGRE=-	or
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
sovaingne	sovenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	sovaingne
,	,	PONfbl	MORPH=empty	,
se	se	CONsub	MORPH=empty	se
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
avient	avenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	avient
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
covaingne	covenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	covaingne
conbatre	combatre	VERinf	MORPH=empty	conbatre
a	a3	PRE	MORPH=empty	a
aucun	aucun	DETind	NOMB.=s|GENRE=m|CAS=r	aucun
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
,	,	PONfbl	MORPH=empty	,
ice	ice1	PROdem	NOMB.=s|GENRE=n|CAS=r	ice
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
voel	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voel
dire	dire	VERinf	MORPH=empty	dire
et	et	CONcoo	MORPH=empty	et
proier	priier	VERinf	MORPH=empty	proier
se	se	CONsub	MORPH=empty	se
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
an	en2	PROadv	MORPH=empty	an
venez	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	venez
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
desus	desus	ADVgen	NOMB.=s|DEGRE=-	desus
que	que4	CONsub	MORPH=empty	que
vers	vers2	PRE	MORPH=empty	vers
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r	vos
ne	ne1	ADVneg	MORPH=empty	ne
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	puisse
plus	plus	ADVgen	DEGRE=-	plus
desfandre	defendre	VERinf	MORPH=empty	desfandre
ne	ne2	CONcoo	MORPH=empty	ne
contretenir	contretenir	VERinf	MORPH=empty	contretenir
,	,	PONfbl	MORPH=empty	,
einz	ainz	ADVgen	DEGRE=-	einz
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
estuisse	estovoir1	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	estuisse
a	a3	PRE	MORPH=empty	a
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
venir	venir	VERinf	MORPH=empty	venir
,	,	PONfbl	MORPH=empty	,
qu'	que4	CONsub	CAS=n	qu
a	a3	PRE	MORPH=empty	a
aesciant	asseoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	aesciant
ne	ne1	ADVneg	MORPH=empty	ne
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ociez	ocire	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p	ociez
.	.	PONfrt	MORPH=empty	.
Et	et	CONcoo	MORPH=empty	Et
gardez	garder	VERcjg	MODE=imp|PERS.=2|NOMB.=p	gardez
que	que4	CONsub	MORPH=empty	que
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
ne	ne1	ADVneg	MORPH=empty	ne
soiez	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p	soiez
trop	trop	ADVgen	DEGRE=-	trop
parlanz	parler	VERppa	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	parlanz
ne	ne2	CONcoo	MORPH=empty	ne
trop	trop	ADVgen	DEGRE=-	trop
noveliers	novelier2	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	noveliers
.	.	PONfrt	MORPH=empty	.
Nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n	Nus
ne	ne1	ADVneg	MORPH=empty	ne
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
estre	estre1	VERinf	MORPH=empty	estre
trop	trop	ADVgen	DEGRE=-	trop
parliers	parlier	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	parliers
que	que4	CONsub	MORPH=empty	que
sovant	sovent	ADVgen	DEGRE=-	sovant
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tel
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	chose
nedie	nediier	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=f	nedie
qu'	que4	PROrel	MORPH=empty	qu
an	on	PROind	CAS=n	an
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	li
atort	atorner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	atort
a	a3	PRE	MORPH=empty	a
vilenie	vilenie	NOMcom	NOMB.=s|GENRE=f|CAS=r	vilenie
,	,	PONfbl	MORPH=empty	,
et	et	CONcoo	MORPH=empty	et
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
saiges	sage	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	saiges
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
et	et	CONcoo	MORPH=empty	et
retret	retraire	VERppe	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s|GENRE=m	retret
:	:	PONfbl	MORPH=empty	:
"	"	PONfbl	MORPH=empty	"
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
trop	trop	ADVgen	DEGRE=-	trop
